discount_id,description,discount_value,start_date,end_date
8910,Until always story final human.,14.35,2024-04-28 22:05:23.113671,2024-05-19 03:06:15.331002
8911,Economic agency involve happy focus someone.,14.85,2024-04-14 06:55:35.400267,2024-09-11 22:13:21.443916
8912,Bank determine best evidence car.,41.14,2024-02-25 04:19:00.382107,2024-08-22 21:13:00.218260
8913,Board break war vote rock I.,37.76,2024-01-07 11:41:33.994307,2024-07-09 17:34:24.891457
8914,Nice husband mother factor value particularly.,47.68,2024-03-09 00:39:57.227441,2024-05-25 08:58:47.136311
8915,Claim but consumer learn speech.,33.36,2024-09-10 03:55:24.622875,2024-04-29 07:12:03.680626
8916,Million blood cold high.,41.58,2024-08-05 13:48:29.142366,2024-06-25 20:23:03.198410
8917,East country hard several sort.,38.56,2024-02-11 18:13:44.469097,2024-09-21 00:28:52.465405
8918,Court attorney reason person hour.,20.94,2024-04-13 03:35:50.458693,2024-02-17 13:42:41.849033
8919,Tonight over individual.,44.63,2024-03-11 12:05:16.707033,2024-06-10 14:55:50.352312
8920,Religious live arm theory sure treatment arrive president.,20.3,2024-04-06 07:36:39.895474,2024-03-09 06:32:01.653617
8921,Push Mr consumer ability establish stop later.,21.89,2024-03-20 22:22:27.319093,2024-06-13 16:09:46.759410
8922,Pull by wonder fish church common president.,9.14,2024-05-17 00:22:54.607567,2024-06-02 21:14:15.471409
8923,Last movement camera Mr eat game report eat.,12.47,2024-06-09 23:36:20.193053,2024-03-13 09:21:39.466226
8924,Stage discussion consider require full.,49.3,2024-05-06 06:37:53.477634,2024-04-13 14:32:37.565993
8925,Attorney interest already.,28.8,2024-05-06 19:26:27.427873,2024-05-21 08:35:50.461529
8926,Citizen media long woman particular.,43.6,2024-06-23 16:56:05.044589,2024-08-25 23:13:34.952868
8927,Director thing hospital degree maybe true.,7.95,2024-02-14 01:37:11.353570,2024-09-03 15:22:00.382683
8928,Position business win fight still firm environmental hotel.,45.43,2024-07-07 22:08:33.350337,2024-07-01 18:09:14.397475
8929,Fast single matter ok.,22.4,2024-05-22 00:20:50.272739,2024-05-28 19:47:14.131486
8930,Than rich natural those edge recognize I.,22.9,2024-04-23 11:55:21.521714,2024-03-31 01:13:37.129938
8931,Turn cup leader reality police apply.,19.38,2024-09-11 07:01:56.069540,2024-08-15 08:56:33.145627
8932,Able prevent we television record.,34.65,2024-09-10 21:02:24.223873,2024-04-14 13:25:54.478152
8933,No wide loss whether partner rest short.,10.2,2024-05-11 00:16:23.995305,2024-02-22 10:53:20.039684
8934,Nation base activity.,35.73,2024-03-03 05:40:52.370497,2024-02-19 07:24:41.806483
8935,Both certainly put.,48.32,2024-05-12 19:06:40.260386,2024-09-16 17:27:41.923072
8936,Spend may from.,19.81,2024-04-01 12:00:15.123730,2024-04-12 06:53:34.648395
8937,Year no bad former natural just son.,49.48,2024-05-05 12:52:26.141132,2024-06-17 07:30:19.764841
8938,Market nearly agree president Mr represent seem.,7.6,2024-05-02 04:50:38.781302,2024-07-17 14:50:40.050511
8939,Herself sign marriage seek.,25.81,2024-05-29 06:08:44.550813,2024-07-03 10:41:22.976532
8940,Service wind term Mr there.,45.18,2024-04-18 15:22:23.097207,2024-08-27 16:50:46.945822
8941,Fill from possible court per provide media.,29.91,2024-08-02 00:34:55.286934,2024-07-12 15:26:26.423267
8942,Yard write Democrat tree probably.,25.76,2024-03-28 22:44:08.321544,2024-06-12 09:11:36.159075
8943,Across number work cup garden.,25.45,2024-05-02 01:19:26.095755,2024-04-06 19:44:42.487367
8944,Available eat serve simple improve.,17.33,2024-06-28 00:22:35.603389,2024-05-17 18:20:08.972218
8945,Despite manager watch office believe activity woman each.,15.5,2024-06-09 14:14:38.173470,2024-01-02 06:35:17.163660
8946,Democratic laugh soldier lose.,16.26,2024-02-20 19:18:44.525205,2024-06-17 14:38:10.576270
8947,Player note beat probably evening summer key.,10.86,2024-06-05 21:58:18.644997,2024-05-01 03:32:59.672244
8948,Information vote factor fight worker off consumer.,28.41,2024-01-21 21:44:15.432421,2024-02-25 13:18:55.984504
8949,Party source wind national customer respond indeed.,31.99,2024-01-03 02:28:02.883066,2024-08-24 06:55:48.738625
8950,Energy let purpose own everyone catch.,33.39,2024-04-21 05:31:39.360959,2024-02-15 23:07:18.196223
8951,Sometimes with two season present stock.,44.06,2024-04-14 11:32:05.530301,2024-09-21 18:52:04.224985
8952,Later born impact tend.,24.5,2024-07-19 19:10:48.319044,2024-06-07 00:31:03.893141
8953,Upon represent throughout yet meet last major.,46.73,2024-01-19 04:29:55.031983,2024-07-29 23:54:56.920446
8954,One business serious.,35.53,2024-05-14 00:56:42.541905,2024-05-25 02:20:11.471565
8955,Offer mind whatever position.,28.77,2024-04-28 04:28:58.832609,2024-06-02 03:21:39.654463
8956,Why open part significant activity husband.,8.69,2024-04-22 06:45:00.959807,2024-09-14 18:52:33.463150
8957,Eat specific imagine role.,39.72,2024-07-02 07:43:20.960255,2024-06-05 13:43:12.387821
8958,Past or research.,15.37,2024-05-04 01:22:15.886126,2024-02-03 03:08:48.643795
8959,Card while attorney attorney exactly.,32.35,2024-09-03 15:16:40.317508,2024-07-20 20:04:17.425714
8960,Poor group to note thousand within.,9.75,2024-03-22 01:59:12.717269,2024-08-17 06:25:26.054098
8961,Image even say there whatever number method.,14.15,2024-07-26 18:15:46.434017,2024-04-07 18:51:49.734269
8962,Image figure step change respond its political.,9.68,2024-07-11 05:17:10.028960,2024-02-09 11:50:14.887280
8963,Management personal hear rate treatment world.,35.39,2024-08-20 17:34:47.177869,2024-08-04 23:50:59.631747
8964,Throughout get imagine me take.,37.95,2024-05-11 01:41:11.243931,2024-02-26 16:03:58.989942
8965,Church off campaign necessary within issue tax.,27.37,2024-08-02 20:08:55.047498,2024-02-23 07:05:11.010441
8966,Building remember himself player into.,24.95,2024-04-12 23:15:02.956113,2024-01-10 11:25:33.333910
8967,Where approach nothing themselves since senior hotel.,23.88,2024-05-18 06:06:36.339550,2024-07-31 04:01:06.694758
8968,Rich management pass season dream decision support.,39.26,2024-04-24 21:54:31.859897,2024-09-17 02:42:37.374649
8969,Town simple firm recently dark or trade.,6.91,2024-01-11 17:18:49.123964,2024-03-05 22:03:31.397634
8970,Herself that treat toward consider value affect.,37.8,2024-04-26 00:48:28.166620,2024-04-16 06:48:20.262833
8971,Read face up southern mouth.,21.3,2024-04-04 10:33:54.784353,2024-03-17 07:35:01.495597
8972,Build back station owner contain teach interest street.,49.06,2024-08-02 08:38:31.536606,2024-01-12 03:41:12.975944
8973,Life suddenly sign just.,5.86,2024-06-26 03:12:05.661355,2024-02-07 21:10:21.815896
8974,Person explain carry clear it avoid.,39.88,2024-09-21 18:11:34.938522,2024-09-21 07:31:19.297955
8975,Bed walk serve middle apply.,46.01,2024-08-11 09:33:04.892067,2024-06-15 21:02:13.433233
8976,Feel him thank century.,23.62,2024-09-15 13:58:57.913775,2024-08-07 21:06:45.629858
8977,Difference system large argue leader himself front.,33.44,2024-04-15 23:45:17.734822,2024-08-30 07:27:35.129795
8978,Themselves others offer herself site other white.,21.95,2024-07-05 22:19:47.406115,2024-01-17 03:14:26.920282
8979,Brother issue serve sign.,33.63,2024-04-18 16:50:13.612267,2024-08-06 19:50:47.890943
8980,Analysis defense accept.,41.37,2024-01-28 21:15:10.454350,2024-05-27 07:34:45.363632
8981,Offer capital debate glass star above.,34.06,2024-08-13 09:01:05.103410,2024-04-08 14:58:54.301039
8982,Field type mind form order.,8.39,2024-07-21 21:32:12.695334,2024-05-29 05:01:31.294140
8983,Stock quickly hair opportunity per.,47.35,2024-02-27 12:09:01.038570,2024-09-19 21:39:00.168849
8984,Attack far research near.,28.88,2024-05-13 01:38:07.663344,2024-08-24 06:50:19.154108
8985,Available question bag situation market have.,42.39,2024-06-23 15:25:24.747773,2024-01-04 14:18:15.773918
8986,Air reveal western color.,17.2,2024-03-19 17:39:00.289530,2024-06-20 20:16:19.930834
8987,Audience report process democratic.,7.07,2024-01-22 10:26:07.271232,2024-08-08 10:17:04.992845
8988,Would involve lay pay.,30.88,2024-08-01 14:42:32.171017,2024-04-01 14:59:32.782179
8989,Energy else argue the together station.,42.94,2024-07-02 13:15:34.271425,2024-07-24 18:36:38.977099
8990,Win everyone wind leg enjoy.,10.29,2024-05-28 13:39:31.328664,2024-06-10 22:25:27.835338
8991,Your way support hotel.,24.46,2024-06-05 00:22:53.995311,2024-05-14 19:51:14.177342
8992,Figure on each herself.,6.72,2024-03-08 06:12:31.863125,2024-02-23 19:01:51.897308
8993,Between direction wrong safe he.,25.33,2024-03-13 21:02:58.210127,2024-04-24 16:00:52.358870
8994,American seem relate investment security thus cell.,36.88,2024-05-23 20:23:53.142031,2024-08-12 09:55:57.595071
8995,Tonight own image life all.,27.61,2024-06-20 21:34:36.148052,2024-02-12 05:48:46.266423
8996,Kitchen wind official crime child long itself sport.,20.15,2024-08-30 13:20:28.011184,2024-09-16 04:47:58.591991
8997,Often cell trip across area television.,14.77,2024-01-27 17:21:26.622522,2024-05-24 02:27:38.230886
8998,Site friend lot he truth.,37.41,2024-05-08 05:12:36.534859,2024-05-22 20:03:29.506900
8999,Treatment glass far hair concern decade.,16.1,2024-07-10 01:00:31.392977,2024-05-06 23:18:47.935408
9000,Evening performance nearly increase personal provide hand.,7.81,2024-08-21 00:10:49.291790,2024-01-19 22:24:22.447418
9001,He enter wall.,41.54,2024-05-31 22:27:28.181449,2024-08-20 08:09:08.624536
9002,He bill run environmental result join myself.,26.21,2024-04-14 07:03:45.227169,2024-05-26 02:53:50.358958
9003,Life color likely ago sport catch.,11.99,2024-02-23 22:28:42.403915,2024-07-28 16:36:18.761094
9004,Mind military media go.,10.51,2024-04-20 03:06:02.428875,2024-08-18 19:09:25.748818
9005,Affect edge political.,38.0,2024-07-25 18:16:27.388442,2024-08-16 13:07:32.200411
9006,Institution sound professional eye say.,28.0,2024-03-25 04:07:36.195090,2024-06-27 08:22:56.117424
9007,Challenge reason sit gas evidence group music.,38.92,2024-04-17 07:11:16.377524,2024-07-21 12:36:50.565082
9008,Item national choice alone life leave among finish.,45.99,2024-06-17 15:33:25.381734,2024-08-12 01:42:58.344902
9009,Deal business above they win.,19.72,2024-03-15 07:39:06.013644,2024-04-19 00:26:59.029992
9010,Also ready stay third prevent tonight sort.,33.94,2024-01-12 23:37:15.842371,2024-02-25 17:45:29.176213
9011,House large sometimes task morning.,12.8,2024-06-30 13:47:47.493301,2024-01-23 18:01:39.738991
9012,Buy pay clearly throughout.,40.63,2024-05-04 13:02:24.756783,2024-07-30 10:31:54.229341
9013,Society market trade after.,20.72,2024-09-22 09:47:08.165604,2024-06-06 06:43:13.224735
9014,Kid exist model general article condition.,6.72,2024-07-30 06:27:55.272027,2024-09-03 16:53:22.859099
9015,Training fast good structure.,13.83,2024-08-26 07:19:30.817513,2024-08-08 10:45:33.350288
9016,Indeed break be painting.,24.18,2024-04-06 18:17:37.088324,2024-07-20 05:07:06.878984
9017,Plant appear police final property evidence of.,42.84,2024-03-23 13:47:51.945150,2024-02-21 10:05:13.892560
9018,Between record benefit particular either.,12.1,2024-06-10 00:49:39.937589,2024-08-31 12:35:25.248123
9019,Also morning single which theory last.,20.38,2024-09-06 17:03:21.004102,2024-06-19 14:12:50.552916
9020,Radio would spring.,24.07,2024-03-24 15:51:29.383924,2024-08-11 13:26:22.302649
9021,Report evidence various rest feeling present.,26.16,2024-02-04 16:32:11.896848,2024-01-26 06:34:48.681100
9022,Never news kitchen bring.,38.33,2024-06-01 00:33:10.888359,2024-07-19 03:56:12.798305
9023,News marriage material energy history.,47.01,2024-04-27 03:26:06.512777,2024-03-23 08:35:35.770359
9024,Billion service offer letter machine can.,22.04,2024-01-14 10:05:58.300395,2024-08-09 04:36:42.941621
9025,Consider marriage stop address I.,39.5,2024-04-24 16:59:08.284720,2024-06-22 17:52:04.568690
9026,Hot fly turn need will interesting operation.,30.39,2024-06-26 19:37:02.036807,2024-03-06 10:01:45.765826
9027,Study score ten last personal service nation.,12.89,2024-06-22 03:21:52.068830,2024-01-31 08:37:10.222439
9028,Design develop glass everything serious.,15.94,2024-03-09 23:43:07.344695,2024-03-04 22:57:10.658745
9029,Rate land mouth.,25.97,2024-07-26 15:16:23.174734,2024-05-03 13:14:50.151948
9030,Name yourself size sort shake.,12.09,2024-02-03 14:33:15.621432,2024-06-15 01:35:19.796917
9031,Year phone war concern.,13.24,2024-07-03 10:08:48.293811,2024-04-20 08:59:15.225213
9032,Health look sense fight.,18.68,2024-02-18 12:42:26.180556,2024-08-09 14:06:26.760427
9033,Let toward still campaign.,37.11,2024-04-28 11:16:38.892043,2024-07-03 14:38:56.776052
9034,Point where as myself.,11.74,2024-01-05 23:50:22.706469,2024-06-26 02:15:46.083021
9035,Nature four war force event law may woman.,20.69,2024-06-18 10:31:59.078110,2024-03-19 21:08:01.530893
9036,Religious present worry think.,21.5,2024-06-29 03:32:17.929036,2024-04-06 07:06:15.256033
9037,Political often tough ever size collection.,33.03,2024-06-19 11:31:28.605380,2024-08-14 10:35:10.786977
9038,Benefit too six husband.,29.45,2024-01-05 09:03:35.297506,2024-03-22 17:13:39.372862
9039,Mr visit still style national almost concern.,35.68,2024-06-01 15:54:26.345863,2024-04-19 04:26:12.360752
9040,Fall current simply.,18.98,2024-01-01 01:34:23.994933,2024-08-20 19:43:32.047478
9041,Reflect what fill executive simple.,28.06,2024-08-01 16:49:35.205985,2024-07-10 11:11:35.417661
9042,Scene board mean though per.,15.67,2024-02-27 15:03:28.944605,2024-04-14 14:20:48.304850
9043,Ability decade approach who current material manage.,23.86,2024-08-27 09:57:40.890765,2024-08-27 19:09:30.483858
9044,Training phone happy wish.,9.61,2024-06-30 22:10:21.607837,2024-08-11 13:21:17.694714
9045,Quality situation white concern subject group major.,28.76,2024-01-25 10:52:27.449898,2024-07-13 03:35:15.410431
9046,Old owner safe man.,37.78,2024-07-23 18:25:34.929083,2024-07-22 06:29:14.924522
9047,Performance store ability issue here chair.,40.46,2024-09-14 19:56:00.395549,2024-03-14 14:57:59.273756
9048,Teach score then short outside society great.,34.46,2024-06-12 13:39:22.368222,2024-05-30 06:37:48.821157
9049,Music ok miss but.,23.88,2024-01-24 01:41:40.433029,2024-02-05 06:34:43.609986
9050,Film rather and week know.,20.56,2024-04-10 13:32:35.913804,2024-07-18 04:37:19.626976
9051,Thousand resource eye year air range order rock.,24.3,2024-05-02 02:54:05.955353,2024-04-15 13:11:25.803442
9052,Agency trouble force out than cell data.,36.04,2024-03-29 07:34:14.987042,2024-03-02 14:46:00.652500
9053,Charge for throw wrong seem in.,29.64,2024-07-01 01:13:23.113393,2024-02-09 15:13:00.239482
9054,Key husband identify statement.,8.42,2024-04-30 07:55:21.098737,2024-01-08 08:37:52.089290
9055,Girl involve serve low.,14.54,2024-01-21 22:02:06.854005,2024-08-22 20:01:34.504514
9056,Garden ever rock compare draw.,34.75,2024-05-08 17:38:13.643719,2024-09-11 19:00:21.622157
9057,There eye hair mouth contain area.,5.55,2024-06-11 06:48:01.750711,2024-08-05 05:21:06.955100
9058,Poor project operation.,37.67,2024-05-21 16:00:02.817492,2024-01-06 00:33:17.277040
9059,Prove player various bar.,35.28,2024-08-08 02:47:37.938740,2024-09-23 12:43:48.603120
9060,Huge century per just government dinner season argue.,30.86,2024-07-05 21:04:03.925881,2024-07-29 11:23:34.238533
9061,Whatever whom ability strong green image color.,44.98,2024-07-13 00:38:47.945977,2024-06-05 09:59:42.446530
9062,Catch particularly consumer son course money dark.,40.51,2024-03-06 11:31:26.053555,2024-04-08 09:19:52.023294
9063,Name apply direction trial mention something.,41.93,2024-08-25 07:58:44.456298,2024-03-05 20:28:00.399086
9064,Air standard represent.,34.87,2024-06-11 22:33:22.714120,2024-01-29 04:10:30.675707
9065,List people professional bar.,20.39,2024-02-06 12:24:06.477160,2024-07-03 09:55:54.259196
9066,Stage medical wear notice.,15.75,2024-04-10 04:32:33.592969,2024-05-13 16:39:35.748325
9067,Else simply develop understand late.,34.64,2024-08-18 19:39:07.282563,2024-08-13 10:51:27.715769
9068,Congress three lose professional style account environmental support.,36.67,2024-04-18 13:24:59.189154,2024-05-16 03:09:36.584974
9069,Chair network hundred start today realize song.,18.13,2024-01-27 14:35:14.063990,2024-03-08 22:16:02.272771
9070,System no true question thus appear.,42.81,2024-08-25 03:07:49.902308,2024-01-23 01:57:09.240148
9071,Store store close including at provide.,49.3,2024-07-08 21:36:33.071993,2024-03-19 06:10:07.084470
9072,Citizen perhaps style where smile yeah partner.,32.86,2024-04-17 10:54:29.296013,2024-07-01 05:55:21.258913
9073,Later hit travel cold democratic newspaper state.,32.28,2024-04-09 15:47:48.167188,2024-05-26 18:04:04.126036
9074,Pick sit on as.,49.42,2024-01-02 07:44:22.501084,2024-06-26 14:40:59.483951
9075,Last material red according entire.,35.3,2024-01-10 06:46:57.842498,2024-04-27 07:36:28.678178
9076,Million news tax medical cut everything unit.,46.13,2024-05-10 15:29:14.915252,2024-03-26 23:49:51.941933
9077,Nice worker maintain rich nothing.,5.37,2024-04-17 00:57:53.177553,2024-08-05 05:25:27.297881
9078,Generation yard right decision authority drug this.,6.4,2024-09-14 16:58:02.690380,2024-03-22 17:45:28.851728
9079,Couple citizen base improve.,9.23,2024-09-22 01:48:58.315804,2024-02-26 11:13:11.868028
9080,For natural different election.,10.78,2024-05-20 02:45:24.189751,2024-05-04 04:49:26.193410
9081,Husband success wall report standard.,33.69,2024-01-21 03:47:39.569251,2024-02-15 11:44:47.096997
9082,Born remember skin about.,33.29,2024-02-28 07:20:37.146541,2024-06-23 13:19:12.252004
9083,Water stage have make some people blood.,38.21,2024-07-10 18:10:38.439645,2024-07-16 18:08:29.401278
9084,Pressure attention art line.,42.31,2024-06-29 03:20:15.339032,2024-09-10 04:46:33.675370
9085,Trade town wait owner edge.,44.59,2024-03-11 23:07:09.207846,2024-09-19 14:50:51.428007
9086,History action range cell.,44.82,2024-01-19 11:32:08.579837,2024-04-20 09:22:13.531908
9087,With white especially big money little.,7.78,2024-07-06 16:52:34.113354,2024-04-23 22:44:39.368442
9088,Catch his determine together.,48.85,2024-03-01 02:24:35.403074,2024-02-05 21:09:53.371224
9089,Particularly ago among although.,13.43,2024-04-08 17:02:23.560382,2024-05-08 21:13:28.384447
9090,Shoulder note school size support development all story.,39.32,2024-08-25 02:57:46.402329,2024-01-28 11:39:35.148050
9091,Page themselves million believe standard.,49.88,2024-07-31 22:04:05.162196,2024-03-31 03:13:49.768811
9092,Trip my number positive task.,48.47,2024-01-24 22:57:54.340162,2024-09-16 00:11:22.769469
9093,Meet interesting sometimes guess.,38.93,2024-01-24 10:24:18.218145,2024-07-17 23:33:37.246418
9094,Hit grow risk child eat young.,38.52,2024-09-14 06:50:48.356328,2024-05-07 15:28:20.840913
9095,Strong religious student thank.,6.4,2024-01-12 12:49:08.225913,2024-04-21 08:37:06.419653
9096,Expert film ask career why herself walk.,12.36,2024-02-21 04:16:21.369263,2024-08-15 10:59:52.521716
9097,Kind away up loss.,32.19,2024-09-04 20:39:54.019387,2024-01-22 01:55:26.389692
9098,Tell nation bar charge name.,27.41,2024-04-24 20:16:32.153169,2024-09-04 10:03:29.176890
9099,Must sound candidate someone opportunity rule cell.,39.25,2024-03-10 21:33:30.941358,2024-04-22 09:25:59.289561
9100,Rule involve go let bill.,45.5,2024-08-31 13:38:46.141968,2024-07-19 14:17:19.352688
9101,Hospital beat just already challenge.,11.1,2024-04-30 02:28:42.907960,2024-03-12 19:32:48.469344
9102,Question for perform general head word.,45.43,2024-02-15 21:32:19.082165,2024-09-04 02:51:05.171961
9103,School far top themselves near.,46.07,2024-04-22 15:43:12.229933,2024-07-01 11:20:34.179291
9104,Realize activity high home build imagine.,40.33,2024-05-20 04:12:04.779263,2024-04-10 07:21:57.958615
9105,Later us tough cover note.,18.29,2024-06-11 04:13:29.464101,2024-01-17 05:05:27.647422
9106,Born always culture staff room.,15.72,2024-04-10 04:24:17.840628,2024-01-23 03:27:56.490265
9107,Wish full computer admit perform eat.,46.9,2024-06-22 19:21:25.779379,2024-08-29 12:31:52.900594
9108,Knowledge next nice make as.,12.15,2024-06-12 22:13:59.776180,2024-01-06 05:50:46.509192
9109,Believe improve reflect perhaps fund.,30.77,2024-09-17 10:56:42.058173,2024-06-11 01:23:13.897071
9110,Everything foreign reduce set.,9.25,2024-09-15 15:51:55.691243,2024-08-02 14:59:13.814573
9111,Accept commercial focus life ok maintain voice.,9.6,2024-08-10 05:19:36.996009,2024-07-23 21:34:55.168188
9112,Laugh yes bad determine note suffer.,5.83,2024-09-14 12:07:42.745749,2024-05-16 13:55:56.305873
9113,Still old voice human.,32.25,2024-04-02 05:12:53.219041,2024-03-22 17:06:44.499884
9114,Cover country draw.,15.68,2024-03-06 10:54:06.984713,2024-06-16 15:11:47.130193
9115,Final plan plant picture.,15.1,2024-07-10 23:40:40.289771,2024-08-22 23:50:06.701066
9116,Particular miss thus treatment.,15.61,2024-03-19 02:47:53.720332,2024-01-05 19:35:43.870602
9117,Pm each growth help.,17.18,2024-04-03 09:20:11.533259,2024-03-31 04:12:34.821318
9118,Former network give keep.,18.83,2024-07-15 02:01:35.572355,2024-01-31 01:20:33.454440
9119,Against born local.,12.14,2024-07-05 15:53:45.507169,2024-01-22 20:13:22.797020
9120,Traditional on reality doctor change mind well.,47.17,2024-09-16 07:20:56.340425,2024-06-20 08:38:09.303889
9121,Interview sign program remember.,38.44,2024-08-21 08:26:43.895378,2024-04-29 15:51:12.370651
9122,Century number decade task land vote.,43.05,2024-03-23 13:18:13.030934,2024-04-24 17:05:35.575130
9123,Response ground effort able.,11.94,2024-01-01 03:06:46.379800,2024-06-19 09:11:12.043610
9124,How soon realize.,18.26,2024-05-24 05:14:38.146234,2024-03-30 18:50:04.984276
9125,Growth share behavior interesting seven really especially.,19.61,2024-01-05 15:35:35.457185,2024-09-11 05:15:47.066524
9126,College how seem measure believe recognize.,48.53,2024-01-10 14:34:01.346198,2024-04-05 06:20:47.750610
9127,Family power report.,19.0,2024-02-19 11:43:09.440576,2024-05-10 04:22:26.424931
9128,Point this threat serious fear since hold.,31.4,2024-02-02 04:35:40.556739,2024-03-30 09:57:46.941906
9129,Public near great eight.,40.1,2024-03-23 06:24:39.870615,2024-09-10 04:40:42.191536
9130,Reveal player deal medical area middle Republican art.,28.07,2024-02-06 10:58:44.196237,2024-07-06 04:09:55.707093
9131,Medical same example two adult the push.,33.64,2024-07-27 12:44:53.623105,2024-04-02 12:46:12.326745
9132,During understand hand occur away man.,6.02,2024-04-12 07:59:28.695664,2024-07-30 19:39:58.883829
9133,Matter past student president fast fight difficult ready.,14.49,2024-07-05 07:10:46.841091,2024-06-17 11:05:38.805192
9134,National pattern decide visit.,18.33,2024-05-25 05:45:23.447966,2024-05-25 09:21:17.470701
9135,Simply in partner fly.,21.03,2024-04-13 13:18:58.190568,2024-07-25 09:32:19.687045
9136,Cause lose relate.,35.07,2024-01-16 23:19:27.798025,2024-02-27 09:47:28.536854
9137,Discover score between administration method room including.,31.6,2024-01-23 07:38:53.571729,2024-05-24 23:51:32.086197
9138,Air home allow.,42.1,2024-02-29 21:47:24.175679,2024-03-02 04:53:24.431198
9139,Color thousand approach ready understand miss rather issue.,14.32,2024-06-20 08:27:08.748837,2024-06-23 14:21:08.155833
9140,Garden research really often station.,33.98,2024-02-23 23:03:11.749402,2024-07-29 00:45:21.492510
9141,Audience particular bring executive important myself director.,23.16,2024-05-17 21:39:11.473570,2024-06-18 22:58:02.000549
9142,Here heart base current sometimes activity program away.,43.15,2024-04-01 21:53:54.947503,2024-08-21 12:42:11.345289
9143,Room set value my gun head agent.,17.58,2024-02-14 10:58:33.066853,2024-07-11 12:06:08.737559
9144,Style crime front.,40.43,2024-05-23 11:28:33.950411,2024-06-08 20:48:15.382411
9145,Fast happy news.,14.42,2024-05-25 21:31:19.597542,2024-04-01 20:54:39.623296
9146,Kind seat better away enter debate.,34.88,2024-08-08 09:26:11.650204,2024-06-03 20:23:13.092145
9147,Miss owner stop tend morning make more.,8.85,2024-02-28 09:41:45.479567,2024-08-08 16:15:30.213740
9148,Task I blue.,31.46,2024-02-24 00:26:54.821693,2024-07-24 18:16:54.940869
9149,Executive beyond modern keep.,18.93,2024-08-31 09:34:57.043642,2024-01-21 03:27:38.558639
9150,Speech main firm behind image each.,27.19,2024-09-16 10:29:10.297928,2024-04-27 14:25:24.083660
9151,Despite white beat both two.,42.88,2024-07-16 19:00:11.053673,2024-06-03 16:32:27.797786
9152,Best performance important newspaper physical.,45.85,2024-07-01 08:48:51.694301,2024-09-05 02:36:21.364372
9153,Offer chance crime generation center allow production.,31.65,2024-09-22 15:23:41.911706,2024-04-09 11:28:27.669208
9154,Notice project phone tonight on program.,11.94,2024-03-13 03:18:49.084406,2024-07-08 20:18:41.547033
9155,Deep feel laugh picture data.,10.47,2024-06-29 15:10:25.847887,2024-01-06 20:51:49.889232
9156,In blood child south.,14.81,2024-08-07 15:08:48.003797,2024-03-04 11:49:14.893759
9157,Again financial factor beat.,46.66,2024-06-03 13:19:45.483057,2024-05-31 20:09:03.776368
9158,Position never upon memory space.,32.84,2024-05-28 13:00:16.211529,2024-01-16 00:55:52.482822
9159,Magazine model floor break.,21.39,2024-06-09 14:31:50.772543,2024-03-21 02:23:25.028179
9160,Wind peace also magazine decision south teach.,46.87,2024-05-30 01:06:51.368306,2024-04-14 22:10:19.880865
9161,So theory right.,24.27,2024-02-26 07:54:07.697434,2024-07-16 06:30:53.791876
9162,Source cup tax talk environment together wrong.,18.39,2024-08-16 22:57:12.913968,2024-08-21 16:25:27.463112
9163,May which key serious detail that various.,35.54,2024-02-03 18:54:53.121635,2024-04-02 07:57:01.339200
9164,Region at spend window finally best sea.,24.39,2024-03-04 23:31:22.758447,2024-03-01 13:09:09.206602
9165,Base risk well your.,17.53,2024-01-27 07:55:50.313121,2024-07-26 00:45:34.597605
9166,Cover agree almost move red describe.,38.48,2024-05-05 22:46:59.210363,2024-04-14 00:55:49.198465
9167,Source approach tonight environment we.,22.64,2024-09-05 16:47:55.445829,2024-03-02 19:54:34.977078
9168,Last attack service foreign.,24.96,2024-01-16 09:26:28.745535,2024-09-03 01:18:19.733802
9169,Third might support bank listen serve.,47.93,2024-07-06 00:54:34.267140,2024-04-07 10:47:52.131644
9170,Eye ability difference technology indicate team four other.,36.65,2024-05-30 03:55:55.913634,2024-04-01 19:21:30.234914
9171,Meet hundred test through American today against.,14.32,2024-05-03 12:30:48.482746,2024-07-22 11:07:20.889944
9172,Unit man about anyone so.,32.12,2024-02-29 18:06:48.833371,2024-07-09 15:02:37.678181
9173,Pm summer start.,34.13,2024-01-27 23:08:16.094497,2024-09-22 03:58:58.105902
9174,Republican away majority fall over.,27.9,2024-01-02 06:48:15.836567,2024-05-17 11:45:19.807627
9175,Information heart serious old.,49.4,2024-03-15 22:10:05.365368,2024-05-10 13:52:36.000137
9176,Campaign American next work trip.,25.25,2024-06-11 17:06:38.997095,2024-07-15 23:39:43.375599
9177,Method goal dinner data yard.,25.52,2024-01-20 11:53:48.406790,2024-06-04 20:58:20.741597
9178,Way team company report discussion.,13.19,2024-07-10 17:04:02.847909,2024-06-26 23:24:33.932425
9179,Movie difficult history avoid health argue PM.,37.02,2024-04-27 13:22:34.105770,2024-08-23 16:58:11.285255
9180,Start with focus.,21.96,2024-09-19 01:53:38.441495,2024-05-16 17:07:45.374407
9181,Identify moment politics four majority improve.,47.84,2024-07-23 14:29:40.397880,2024-01-06 11:37:56.790227
9182,Wonder ok walk describe future.,34.27,2024-01-21 01:02:52.267814,2024-07-30 03:19:43.898437
9183,Purpose news event.,43.75,2024-08-19 20:48:28.042516,2024-07-30 14:03:03.711328
