inventory_id,product_id,quantity,last_updated
8750,84,7,2024-07-19 14:09:07.888989
8751,81,15,2024-03-23 12:15:02.199338
8752,71,66,2024-09-16 05:35:43.546118
8753,86,0,2024-01-14 03:45:08.186484
8754,44,84,2024-02-21 21:05:05.560115
8755,54,4,2024-02-11 19:07:44.747686
8756,28,75,2024-01-29 10:09:14.038899
8757,24,60,2024-08-05 12:55:03.900661
8758,33,17,2024-02-29 01:18:20.113166
8759,83,2,2024-07-19 22:47:47.539032
8760,97,23,2024-01-22 00:56:00.334718
8761,51,53,2024-06-29 11:53:35.035338
8762,8,9,2024-01-26 07:08:02.101033
8763,10,47,2024-08-04 20:53:15.848115
8764,10,32,2024-05-31 17:36:43.994346
8765,8,90,2024-05-26 17:10:36.659659
8766,32,83,2024-06-04 03:38:00.555666
8767,82,76,2024-04-01 22:20:59.947191
8768,82,59,2024-08-06 12:03:21.583236
8769,29,59,2024-03-01 21:29:58.028695
8770,88,96,2024-01-07 15:49:30.403414
8771,32,37,2024-01-07 01:37:41.139393
8772,93,9,2024-09-10 03:45:40.026757
8773,29,63,2024-08-28 06:12:46.719685
8774,64,91,2024-08-10 13:22:34.310119
8775,95,55,2024-04-03 14:24:06.190660
8776,29,36,2024-02-26 01:15:05.954064
8777,36,72,2024-05-11 09:02:41.861001
8778,99,63,2024-01-26 12:57:55.156037
8779,61,21,2024-06-30 06:08:03.286344
8780,43,69,2024-09-10 02:28:55.735894
8781,18,32,2024-01-20 04:37:28.694924
8782,47,21,2024-07-07 21:13:19.296308
8783,44,5,2024-04-20 14:18:48.823240
8784,59,44,2024-01-17 00:29:33.123336
8785,49,96,2024-04-24 09:16:31.173559
8786,59,50,2024-07-10 06:42:58.520196
8787,4,95,2024-04-09 04:28:40.427543
8788,18,62,2024-07-26 08:22:03.402252
8789,85,0,2024-08-28 22:02:42.197415
8790,85,70,2024-03-04 00:44:56.319592
8791,28,90,2024-01-18 14:10:39.357349
8792,53,23,2024-07-28 04:54:34.455002
8793,68,34,2024-06-04 12:01:23.020260
8794,31,42,2024-03-22 17:05:06.191111
8795,9,48,2024-08-28 00:06:46.618926
8796,65,81,2024-02-05 02:42:29.847800
8797,49,79,2024-09-22 11:08:23.308775
8798,77,50,2024-06-15 16:22:22.432601
8799,93,41,2024-01-19 15:17:53.714214
8800,59,97,2024-07-21 19:40:27.696479
8801,63,93,2024-04-25 10:36:31.715286
8802,42,69,2024-06-23 01:58:31.945117
8803,71,85,2024-06-11 19:59:55.280827
8804,48,19,2024-07-01 08:55:52.817165
8805,7,65,2024-08-14 01:04:46.076216
8806,43,17,2024-03-02 08:59:51.158127
8807,93,77,2024-07-05 04:54:08.329716
8808,59,6,2024-04-06 20:06:24.547058
8809,30,71,2024-04-02 06:09:27.461734
8810,100,9,2024-05-22 07:41:41.355625
8811,23,86,2024-05-09 16:20:05.279336
8812,39,15,2024-07-10 11:10:21.181497
8813,53,40,2024-03-13 13:16:45.996489
8814,11,32,2024-01-29 21:32:06.941624
8815,64,76,2024-06-24 22:51:13.596458
8816,66,73,2024-02-07 04:03:41.694432
8817,85,50,2024-08-21 19:02:15.457727
8818,51,2,2024-06-11 08:45:28.238454
8819,38,88,2024-03-14 18:53:03.393760
8820,42,34,2024-05-22 03:47:08.914682
8821,57,16,2024-08-23 13:04:08.174991
8822,40,79,2024-03-28 12:47:52.404222
8823,43,83,2024-02-21 10:48:56.764665
8824,90,23,2024-03-01 04:46:56.707728
8825,29,77,2024-06-02 06:00:06.312456
8826,73,66,2024-01-29 04:04:21.344973
8827,45,42,2024-02-24 14:17:00.705769
8828,91,86,2024-01-23 01:41:35.375682
8829,65,95,2024-02-03 00:16:15.934259
8830,95,47,2024-01-20 13:51:06.075593
8831,15,76,2024-06-12 11:31:39.282392
8832,33,66,2024-04-11 03:47:02.262811
8833,4,5,2024-02-29 03:21:41.558584
8834,11,32,2024-05-20 08:07:32.652142
8835,46,82,2024-05-05 04:17:21.342893
8836,6,83,2024-05-22 21:57:53.796866
8837,49,24,2024-07-07 03:05:06.283588
8838,60,98,2024-01-30 20:00:58.148394
8839,4,90,2024-04-20 10:05:17.954814
8840,32,3,2024-02-16 19:53:34.131598
8841,59,89,2024-09-23 05:17:01.962535
8842,17,19,2024-07-25 20:15:31.208351
8843,68,3,2024-05-25 04:13:55.330739
8844,95,45,2024-06-13 10:20:56.457082
8845,89,95,2024-08-09 22:39:30.162975
8846,24,36,2024-02-28 20:51:57.096772
8847,63,93,2024-04-20 16:25:27.734087
8848,92,69,2024-06-20 18:13:48.272389
8849,93,13,2024-04-19 18:15:30.840708
8850,30,22,2024-07-02 19:34:02.948300
8851,13,43,2024-07-15 23:33:36.489160
8852,50,5,2024-02-28 01:54:18.850963
8853,44,70,2024-06-01 10:22:22.243722
8854,88,61,2024-02-11 07:20:31.894788
8855,53,58,2024-08-07 06:07:40.353151
8856,40,63,2024-09-06 12:36:30.051944
8857,5,9,2024-02-29 22:06:29.820196
8858,41,5,2024-07-25 23:57:26.068136
8859,91,6,2024-03-30 20:58:34.994541
8860,8,62,2024-03-06 16:20:32.770815
8861,75,84,2024-01-17 20:09:05.004345
8862,77,44,2024-04-08 22:44:12.475924
8863,88,39,2024-07-24 04:16:48.546063
8864,69,37,2024-03-03 19:56:19.552042
8865,55,57,2024-05-27 17:57:02.305124
8866,56,63,2024-04-17 20:39:15.083062
8867,67,40,2024-06-14 04:14:23.877789
8868,21,39,2024-08-20 07:51:19.663765
8869,10,43,2024-02-23 11:45:07.290431
8870,11,3,2024-06-08 01:21:26.250728
8871,87,34,2024-03-19 15:39:34.944013
8872,96,18,2024-02-14 10:44:19.404622
8873,37,9,2024-01-28 08:58:22.439838
8874,19,69,2024-04-21 13:39:29.889294
8875,52,50,2024-08-22 04:24:57.263453
8876,12,76,2024-06-11 17:35:45.508312
8877,41,75,2024-04-05 10:38:45.535347
8878,72,20,2024-03-28 19:14:57.987506
8879,60,14,2024-02-07 21:22:38.593547
8880,31,90,2024-03-26 15:32:47.161329
8881,73,23,2024-05-11 10:45:40.982467
8882,50,66,2024-06-27 04:54:13.805023
8883,25,92,2024-01-28 02:34:34.925783
8884,95,46,2024-05-29 15:49:48.112062
8885,17,53,2024-02-12 01:26:07.252938
8886,66,58,2024-08-11 02:45:20.340823
8887,51,83,2024-06-16 06:30:08.938092
8888,4,60,2024-04-09 01:54:22.531506
8889,93,39,2024-02-24 02:44:06.717553
8890,44,97,2024-09-01 11:06:05.396524
8891,74,46,2024-01-11 06:43:17.977632
8892,78,3,2024-01-04 00:28:52.203266
8893,64,79,2024-07-23 21:17:54.501172
8894,98,18,2024-01-29 12:58:51.669822
8895,95,53,2024-06-27 19:03:56.265820
8896,77,84,2024-07-28 05:33:13.950560
8897,15,20,2024-06-13 21:08:03.793222
8898,48,26,2024-05-06 14:53:04.417289
8899,72,17,2024-06-01 22:44:33.952509
8900,93,99,2024-02-21 22:01:24.838469
8901,60,31,2024-03-16 03:28:48.712136
8902,32,77,2024-03-28 20:10:52.999951
8903,52,2,2024-04-18 01:29:35.826124
8904,47,22,2024-05-21 11:24:56.614512
8905,38,94,2024-05-29 05:11:11.184021
8906,14,44,2024-03-04 21:55:47.816601
8907,97,3,2024-07-28 14:25:50.382720
8908,100,16,2024-01-29 22:34:37.075472
8909,80,57,2024-08-14 21:21:34.570178
8910,40,7,2024-01-22 04:23:11.911716
8911,6,59,2024-02-12 15:46:04.125859
8912,4,45,2024-02-18 07:10:40.609655
8913,100,64,2024-02-12 00:35:31.767823
8914,77,52,2024-03-22 13:22:43.382159
8915,38,71,2024-06-27 22:24:11.505706
8916,21,76,2024-03-12 22:53:35.730280
8917,75,30,2024-02-07 00:49:38.468804
8918,13,61,2024-07-23 22:34:10.721457
8919,66,85,2024-04-24 21:55:06.256287
8920,29,45,2024-08-22 21:16:16.566073
8921,94,44,2024-06-12 19:27:08.216964
8922,72,37,2024-04-25 21:02:55.275711
8923,7,31,2024-08-10 23:04:54.420538
8924,74,56,2024-08-26 13:30:11.823128
8925,9,13,2024-04-07 19:33:17.280464
8926,14,20,2024-01-20 20:18:33.191935
8927,90,89,2024-03-09 16:54:59.763378
8928,5,67,2024-05-06 18:43:50.337701
8929,87,34,2024-08-08 18:20:49.544180
8930,40,88,2024-05-21 18:53:25.041723
8931,65,0,2024-05-10 04:23:19.114565
8932,99,12,2024-04-12 19:50:22.732376
8933,86,10,2024-01-26 02:38:42.547627
8934,85,25,2024-01-01 16:32:04.245611
8935,97,91,2024-07-04 04:16:09.912639
8936,39,61,2024-06-02 12:27:57.631958
8937,30,94,2024-09-19 08:45:39.690358
8938,44,88,2024-04-04 18:33:40.089476
8939,4,74,2024-08-28 20:58:06.416003
8940,75,86,2024-07-25 14:32:10.018263
8941,38,95,2024-07-15 19:09:08.806174
8942,24,32,2024-03-20 12:06:01.976623
8943,91,75,2024-03-07 01:49:02.762673
8944,27,52,2024-02-20 10:28:28.549328
8945,59,85,2024-02-20 19:05:11.708377
8946,53,49,2024-04-01 15:19:56.452211
8947,96,81,2024-09-03 10:43:26.069434
8948,2,100,2024-05-29 20:08:24.485456
8949,3,30,2024-01-28 09:00:14.932711
8950,75,29,2024-09-17 20:42:25.118261
8951,94,38,2024-07-08 21:46:39.263980
8952,57,1,2024-04-20 09:20:37.263679
8953,67,48,2024-02-12 19:17:00.987016
8954,86,0,2024-02-27 03:33:05.963388
8955,73,21,2024-02-14 17:02:12.363572
8956,32,66,2024-07-10 15:22:58.327030
8957,19,3,2024-08-12 22:04:01.191012
8958,32,4,2024-07-13 14:23:01.385961
8959,78,37,2024-02-21 14:04:06.532173
8960,56,99,2024-03-22 14:13:35.254377
8961,12,39,2024-07-09 17:12:58.567279
8962,4,46,2024-08-11 12:03:02.734337
8963,24,91,2024-08-22 19:02:21.584417
8964,24,73,2024-05-19 12:11:41.140513
8965,96,86,2024-02-04 15:12:45.262297
8966,35,30,2024-06-02 18:11:03.963150
8967,78,69,2024-09-12 15:24:55.700653
8968,86,57,2024-02-17 22:04:30.068278
8969,82,24,2024-06-07 18:24:25.181311
8970,15,96,2024-01-13 15:21:39.408659
8971,86,75,2024-01-22 16:39:09.445653
8972,48,59,2024-04-23 12:26:16.925057
8973,39,5,2024-09-10 09:15:43.272905
8974,49,26,2024-09-15 15:16:22.598080
8975,98,52,2024-03-06 23:36:58.092186
8976,13,49,2024-09-05 08:51:32.976904
8977,66,54,2024-07-23 09:02:15.329038
8978,44,61,2024-01-09 01:45:36.861152
8979,13,34,2024-07-29 05:26:12.182759
8980,8,9,2024-03-23 06:43:43.786911
8981,39,93,2024-05-24 06:02:55.232667
8982,46,80,2024-09-14 23:04:09.123684
8983,70,41,2024-07-15 23:50:14.738819
8984,40,14,2024-09-22 01:35:04.117602
8985,53,97,2024-03-19 05:35:29.930859
8986,23,67,2024-07-17 10:41:08.785193
8987,59,64,2024-02-19 13:27:49.255596
8988,99,31,2024-01-04 22:12:57.428806
8989,26,66,2024-09-17 01:47:22.356829
8990,40,65,2024-09-17 05:34:31.380898
8991,5,48,2024-02-24 12:32:11.620100
8992,79,99,2024-02-08 15:17:58.753585
8993,59,52,2024-03-17 03:13:37.859485
8994,67,93,2024-06-21 18:39:01.518049
8995,70,9,2024-05-26 10:25:24.655923
8996,74,6,2024-02-27 02:30:07.321546
8997,16,40,2024-07-07 09:30:25.941464
8998,24,47,2024-01-13 13:09:27.351260
8999,83,92,2024-04-29 04:27:17.464199
9000,68,97,2024-04-23 18:13:04.864097
9001,36,45,2024-09-05 21:26:10.784881
9002,95,4,2024-01-05 04:07:40.575262
9003,34,83,2024-02-13 07:38:19.703933
9004,80,52,2024-07-18 20:56:49.291469
9005,32,70,2024-01-30 05:33:45.891444
9006,18,61,2024-04-05 15:21:15.511751
9007,53,12,2024-04-09 12:52:33.904913
9008,93,60,2024-09-21 01:02:29.770289
9009,75,83,2024-09-21 12:41:25.880710
9010,1,96,2024-09-05 18:27:27.663404
9011,51,61,2024-03-05 23:26:44.808970
9012,94,69,2024-07-17 22:21:26.118487
9013,7,6,2024-03-20 09:17:50.882875
9014,83,63,2024-06-08 18:13:30.713333
9015,94,63,2024-04-09 15:05:05.386864
9016,35,37,2024-05-28 01:52:53.951013
9017,19,0,2024-05-28 22:15:34.605579
9018,67,88,2024-04-24 06:30:48.573766
9019,70,17,2024-08-18 20:11:16.250448
9020,75,26,2024-01-16 16:54:33.268353
9021,91,97,2024-02-27 15:27:37.649532
9022,45,63,2024-09-10 16:38:13.838759
9023,93,54,2024-09-07 18:13:54.613729
9024,78,82,2024-09-15 23:45:40.915136
9025,21,95,2024-06-16 22:07:41.515370
9026,20,59,2024-06-04 14:02:25.069380
9027,91,2,2024-05-27 13:44:12.701808
9028,28,89,2024-03-11 05:40:56.845447
9029,71,35,2024-07-29 06:40:51.516072
9030,64,9,2024-07-09 07:39:15.205457
9031,92,49,2024-07-30 12:11:10.981326
9032,28,73,2024-02-04 19:24:34.326483
9033,5,77,2024-05-20 01:25:08.697572
9034,53,27,2024-06-02 11:23:46.465942
9035,83,16,2024-04-22 00:03:19.148541
9036,94,42,2024-06-20 18:47:38.723095
9037,22,57,2024-07-24 17:54:04.093667
9038,49,87,2024-02-21 02:05:43.500290
9039,37,40,2024-07-08 11:19:20.519286
9040,65,40,2024-08-08 15:14:46.050830
9041,8,38,2024-04-18 05:40:26.159577
9042,36,2,2024-08-13 13:13:24.974663
9043,78,96,2024-04-27 15:50:40.426614
9044,66,64,2024-07-24 11:54:38.843829
9045,59,40,2024-08-02 12:26:30.771246
9046,38,39,2024-06-07 11:34:53.525722
9047,59,1,2024-08-08 22:14:56.389395
9048,80,91,2024-03-07 01:57:34.105025
9049,36,85,2024-09-06 09:07:10.403001
9050,7,3,2024-09-11 14:32:47.946283
9051,49,45,2024-01-29 06:18:06.412056
9052,35,10,2024-03-27 16:04:06.286856
9053,28,33,2024-02-18 03:11:15.207671
9054,95,62,2024-04-06 08:55:00.838144
9055,99,44,2024-09-05 22:08:20.346097
9056,50,0,2024-07-24 11:15:03.243438
9057,58,86,2024-03-07 13:07:00.346587
9058,29,14,2024-08-11 18:49:16.989973
9059,98,71,2024-05-26 08:19:22.178943
9060,18,39,2024-05-12 13:03:35.001598
9061,40,45,2024-03-08 01:03:04.178204
9062,16,99,2024-09-21 00:15:12.727813
9063,14,65,2024-08-29 17:07:56.248311
9064,38,80,2024-07-29 03:33:33.597991
9065,18,39,2024-05-21 23:08:24.754833
9066,48,94,2024-07-18 07:38:42.671572
9067,87,74,2024-01-22 07:27:58.817189
9068,35,12,2024-07-19 18:55:51.712122
9069,8,10,2024-09-16 11:32:50.808747
9070,87,97,2024-08-27 02:43:37.714474
9071,94,74,2024-03-20 15:17:51.721917
9072,3,58,2024-08-06 01:23:29.884018
9073,43,57,2024-04-01 15:02:01.675157
9074,30,48,2024-05-25 19:54:45.673770
9075,62,20,2024-08-28 15:47:29.945476
9076,67,45,2024-01-12 00:58:18.909634
9077,64,98,2024-02-07 20:08:40.610925
9078,81,16,2024-07-11 22:50:00.912076
9079,29,41,2024-06-09 00:24:10.362325
9080,53,90,2024-05-26 19:37:44.701829
9081,13,54,2024-04-12 01:22:30.888001
9082,87,97,2024-09-07 08:35:29.038171
9083,49,9,2024-05-09 22:17:28.170474
9084,53,17,2024-04-21 21:21:05.688931
9085,51,46,2024-07-20 04:27:51.944425
9086,28,29,2024-07-12 07:26:30.332445
9087,28,45,2024-01-01 07:34:50.108764
9088,95,27,2024-03-28 03:13:13.997895
9089,86,0,2024-01-29 13:37:10.814128
9090,45,59,2024-07-21 16:55:35.117834
9091,87,31,2024-07-25 00:35:17.643224
9092,69,86,2024-05-12 06:27:26.336007
9093,78,7,2024-02-03 13:47:02.499496
9094,35,84,2024-02-01 12:08:35.103089
9095,59,98,2024-09-20 13:56:21.657587
9096,80,18,2024-05-31 18:41:28.536317
9097,73,68,2024-05-13 15:26:46.950767
9098,74,46,2024-07-23 17:15:33.511185
9099,59,55,2024-07-06 16:12:40.704448
9100,23,21,2024-05-24 03:23:36.956051
9101,48,14,2024-04-09 15:03:52.169425
9102,15,30,2024-02-22 02:01:51.650556
9103,54,30,2024-06-24 04:32:20.596093
9104,17,4,2024-04-19 09:27:06.543458
9105,73,89,2024-05-17 23:11:40.107872
9106,22,53,2024-05-28 03:00:37.144892
9107,7,22,2024-02-24 15:34:33.026618
9108,71,60,2024-02-03 19:02:03.856364
9109,86,59,2024-03-01 10:31:22.245540
9110,33,27,2024-08-10 08:02:42.447263
9111,2,84,2024-07-16 23:31:50.232192
9112,95,3,2024-07-07 06:55:21.162472
9113,15,42,2024-04-10 11:19:23.994598
9114,73,69,2024-07-27 03:02:58.655086
9115,62,22,2024-06-21 09:08:44.174715
9116,83,33,2024-07-16 07:36:48.774504
9117,59,51,2024-01-12 23:00:00.721219
9118,48,6,2024-03-18 12:57:05.559048
9119,15,16,2024-03-12 17:14:08.756837
9120,6,61,2024-01-17 10:47:35.253514
9121,28,16,2024-06-08 09:11:01.027537
9122,2,36,2024-05-26 05:45:30.101992
9123,10,42,2024-07-02 21:28:35.367081
9124,7,48,2024-08-22 01:37:25.111960
9125,56,79,2024-03-21 15:24:15.880094
9126,38,96,2024-02-10 10:11:07.624894
9127,35,2,2024-02-10 22:53:48.490553
9128,57,73,2024-08-27 00:36:21.809247
9129,71,56,2024-04-06 15:19:06.861678
9130,41,57,2024-01-13 08:45:47.971292
9131,61,83,2024-06-17 06:57:06.056667
9132,23,8,2024-05-22 01:07:46.723397
9133,15,51,2024-06-22 10:10:05.699288
9134,85,54,2024-01-19 23:46:21.196390
9135,77,36,2024-04-28 20:23:20.146044
9136,21,38,2024-04-23 18:22:03.810483
9137,84,47,2024-03-04 00:32:21.692992
9138,26,41,2024-03-04 07:34:18.327702
9139,36,74,2024-04-17 08:41:50.170067
9140,56,27,2024-06-05 16:30:10.628102
9141,77,29,2024-05-25 00:40:23.453125
9142,63,35,2024-02-16 04:27:12.343219
9143,18,55,2024-07-01 23:28:30.569480
9144,25,47,2024-03-18 03:19:05.956290
9145,21,52,2024-06-12 10:24:23.089854
9146,71,7,2024-08-01 08:45:29.823834
9147,61,16,2024-04-17 23:08:20.265709
9148,33,55,2024-01-15 06:42:32.053412
9149,83,22,2024-01-25 03:39:42.358928
9150,23,79,2024-05-02 04:31:00.527237
9151,57,44,2024-03-28 09:33:41.892921
9152,8,78,2024-07-06 04:30:38.571746
9153,42,12,2024-06-13 19:58:59.365645
9154,14,60,2024-08-13 05:58:07.956360
9155,68,15,2024-02-07 13:05:53.925594
9156,79,7,2024-02-07 05:11:15.291867
9157,36,49,2024-09-03 08:02:04.511592
9158,38,58,2024-07-04 09:55:01.256425
9159,81,25,2024-04-22 20:48:22.626508
9160,19,58,2024-08-15 12:51:17.715005
9161,59,11,2024-07-01 02:37:20.868130
9162,27,92,2024-04-05 23:31:06.968694
9163,29,34,2024-08-10 18:11:20.948563
9164,84,87,2024-03-26 14:14:50.409923
9165,45,28,2024-08-11 10:37:10.289578
9166,89,12,2024-03-02 14:54:29.174958
9167,26,44,2024-09-23 13:38:16.110204
9168,71,74,2024-01-31 13:00:29.550761
9169,100,26,2024-06-26 21:05:29.198891
9170,62,39,2024-03-26 19:19:50.473190
9171,71,26,2024-09-07 15:45:13.383430
9172,50,61,2024-06-02 04:05:24.127370
9173,73,10,2024-09-19 06:22:56.957130
9174,43,100,2024-09-20 16:23:17.673762
9175,25,9,2024-08-11 21:17:34.215189
9176,52,3,2024-09-06 05:05:08.058179
9177,68,44,2024-05-03 18:22:30.437658
9178,77,51,2024-05-05 13:53:38.041516
9179,80,42,2024-06-18 23:49:26.564406
9180,88,33,2024-01-23 18:12:30.149775
9181,54,76,2024-03-23 06:11:48.960162
9182,30,32,2024-06-21 18:02:00.132691
9183,69,85,2024-05-24 01:12:15.127699
9184,16,81,2024-09-09 11:27:27.606083
9185,21,65,2024-04-23 14:04:56.210734
9186,93,69,2024-05-25 15:54:42.077310
9187,38,3,2024-09-08 03:39:35.064516
9188,19,94,2024-04-05 02:17:33.276567
9189,12,40,2024-06-17 04:55:49.505484
9190,68,70,2024-02-19 17:02:22.475511
9191,21,32,2024-01-09 01:26:17.908477
9192,56,41,2024-07-21 15:56:22.636509
9193,86,88,2024-08-02 15:35:56.291771
9194,93,51,2024-09-13 12:25:20.906039
9195,40,50,2024-05-10 19:49:49.151806
9196,3,45,2024-07-18 09:56:45.368215
9197,57,79,2024-01-03 20:03:20.279256
9198,55,91,2024-09-10 16:14:37.358985
9199,77,54,2024-07-04 14:38:03.153129
9200,57,12,2024-01-11 12:03:50.795028
9201,82,0,2024-07-30 12:10:37.232062
9202,2,65,2024-02-14 21:28:14.243890
9203,63,32,2024-05-12 17:17:59.861411
9204,20,81,2024-08-06 09:50:23.390237
9205,94,14,2024-06-02 17:09:04.883053
9206,86,89,2024-03-16 22:47:27.062862
9207,11,91,2024-08-09 21:23:05.334771
9208,6,28,2024-02-07 18:32:35.835598
9209,32,15,2024-08-31 02:09:20.859748
9210,81,88,2024-09-03 00:32:56.837295
9211,89,50,2024-07-02 06:37:50.959314
9212,10,30,2024-06-29 02:07:17.423232
9213,30,76,2024-04-23 09:39:26.725151
9214,20,63,2024-08-29 17:35:33.214960
9215,79,88,2024-03-26 05:23:52.073154
9216,12,81,2024-01-31 20:39:50.126067
9217,29,26,2024-05-20 17:31:07.034858
9218,58,32,2024-05-24 11:24:55.504571
9219,29,14,2024-02-15 19:52:25.923122
9220,11,13,2024-02-02 03:35:14.245855
9221,93,32,2024-06-05 07:52:35.267413
9222,39,55,2024-03-06 17:29:39.349676
9223,5,67,2024-01-07 12:41:54.248480
9224,6,40,2024-07-26 11:10:42.191484
9225,87,24,2024-03-19 06:24:53.934529
9226,45,61,2024-03-15 13:47:02.158557
9227,23,8,2024-01-14 06:12:14.884594
9228,35,17,2024-07-29 05:59:52.855471
9229,1,3,2024-03-23 08:30:38.621471
9230,40,56,2024-07-12 02:24:45.144758
9231,75,25,2024-01-11 10:42:13.413984
9232,52,8,2024-08-06 01:59:42.739018
9233,28,36,2024-04-12 12:14:27.941923
9234,52,70,2024-07-07 15:20:14.915715
9235,54,41,2024-04-03 12:41:29.458159
9236,69,84,2024-02-19 10:10:55.423998
9237,65,100,2024-02-25 06:00:47.766681
9238,53,65,2024-01-29 21:03:40.579689
9239,7,67,2024-04-02 17:48:02.276030
9240,7,10,2024-04-07 16:38:35.109683
9241,98,19,2024-01-11 22:05:47.880494
9242,60,35,2024-07-07 23:05:39.218305
9243,67,30,2024-08-17 11:32:11.188880
9244,78,85,2024-03-09 11:10:03.400455
9245,24,67,2024-08-01 08:44:46.443118
9246,59,82,2024-07-01 19:36:09.528592
9247,36,61,2024-06-09 17:58:45.943154
9248,81,3,2024-02-17 15:35:01.826564
9249,93,17,2024-06-15 02:32:54.122992
9250,59,80,2024-08-01 07:45:12.220537
9251,50,68,2024-05-07 13:07:01.944899
9252,26,97,2024-01-03 04:24:45.551434
9253,52,26,2024-04-18 06:31:13.764537
9254,25,82,2024-05-27 18:52:10.454550
9255,78,100,2024-06-03 20:38:08.326576
9256,33,82,2024-08-22 12:54:58.563738
9257,6,43,2024-08-22 22:56:24.793633
9258,58,85,2024-04-02 22:40:32.069826
9259,85,83,2024-01-02 06:55:17.107259
9260,59,43,2024-01-22 14:17:58.877007
9261,16,38,2024-02-03 17:07:12.807456
9262,18,37,2024-06-02 20:11:39.905485
9263,99,17,2024-04-21 19:57:20.366381
9264,99,14,2024-05-21 08:45:25.465564
9265,62,73,2024-07-03 12:01:16.211291
9266,18,5,2024-09-23 01:53:53.939727
9267,39,40,2024-07-05 11:48:42.198345
9268,76,1,2024-05-07 00:15:53.021927
9269,33,72,2024-05-13 18:34:07.310568
9270,9,21,2024-05-21 05:27:05.939088
9271,64,23,2024-08-16 04:47:03.179285
9272,28,86,2024-01-09 01:37:15.610564
9273,99,77,2024-03-11 05:33:56.563030
9274,94,96,2024-06-18 01:04:32.998548
9275,75,52,2024-05-07 04:22:31.611832
9276,23,93,2024-07-11 04:37:16.164930
9277,87,61,2024-06-07 02:06:58.233629
9278,53,74,2024-03-24 19:23:40.637278
9279,83,53,2024-01-01 02:00:54.533946
9280,75,42,2024-05-24 23:17:38.755751
9281,57,34,2024-09-23 01:09:51.577658
9282,64,31,2024-04-10 12:52:11.859545
9283,78,80,2024-01-06 07:58:26.449345
9284,66,14,2024-06-12 08:53:40.322479
9285,69,84,2024-05-04 19:27:06.380280
9286,48,29,2024-09-14 17:09:23.990986
9287,74,79,2024-09-04 08:21:39.177410
9288,74,33,2024-01-23 11:13:28.504974
9289,50,92,2024-04-19 15:47:59.924163
9290,56,77,2024-09-03 04:00:15.413981
9291,92,10,2024-06-01 19:20:03.037396
9292,36,42,2024-01-21 05:20:53.361783
9293,96,52,2024-04-04 08:13:04.989662
9294,24,89,2024-03-11 06:42:55.286945
9295,91,62,2024-09-16 08:37:06.180207
9296,70,95,2024-02-07 23:12:17.380710
9297,35,22,2024-09-20 04:09:18.082205
9298,91,49,2024-02-07 22:36:37.242860
9299,43,44,2024-08-05 14:33:19.008183
9300,22,90,2024-08-26 10:19:40.003620
9301,94,60,2024-04-26 08:41:03.548165
9302,9,59,2024-03-10 22:50:52.959239
9303,50,56,2024-05-27 02:33:18.747910
9304,1,97,2024-05-18 23:53:38.586044
9305,5,52,2024-01-08 01:46:50.201059
9306,71,80,2024-09-15 06:01:09.143714
9307,60,88,2024-04-27 06:06:02.144293
9308,77,5,2024-05-04 01:04:57.578171
9309,46,74,2024-08-31 12:48:23.295507
9310,6,29,2024-08-24 02:24:11.905467
9311,78,96,2024-03-12 23:48:55.704891
9312,20,78,2024-01-17 03:39:10.582511
9313,88,24,2024-09-01 23:50:08.736519
9314,67,83,2024-09-11 06:22:00.528722
9315,70,65,2024-02-06 07:34:22.299634
9316,59,97,2024-08-11 01:24:23.830907
9317,99,70,2024-03-09 15:52:17.070338
9318,83,90,2024-01-17 16:38:04.602898
9319,94,89,2024-04-13 19:50:17.152650
9320,73,62,2024-08-18 16:17:05.242737
9321,65,53,2024-09-07 20:07:55.499414
9322,22,97,2024-04-25 04:15:03.180343
9323,26,66,2024-02-08 19:26:19.690160
9324,65,17,2024-04-02 08:07:54.799615
9325,48,99,2024-07-27 16:08:29.231666
9326,10,53,2024-08-04 23:49:11.685293
9327,18,9,2024-08-26 16:01:54.074645
9328,64,10,2024-03-27 11:07:55.854786
9329,40,50,2024-05-09 00:44:58.708908
9330,57,34,2024-03-14 10:22:05.794413
9331,38,41,2024-02-01 10:22:22.199757
9332,76,48,2024-09-13 12:22:59.361038
9333,73,62,2024-04-27 20:48:59.620498
9334,21,45,2024-03-25 05:04:48.080175
9335,2,59,2024-07-28 04:03:18.926737
9336,28,88,2024-08-26 11:37:21.921727
9337,18,32,2024-05-05 07:31:21.674021
9338,26,35,2024-08-09 09:17:54.560063
9339,12,72,2024-07-28 13:15:59.537577
9340,76,76,2024-01-09 16:12:38.354102
9341,58,94,2024-06-12 08:12:24.946646
9342,6,69,2024-01-23 21:53:00.525035
9343,12,85,2024-03-30 23:02:48.784718
9344,70,54,2024-01-30 22:18:09.599914
9345,53,92,2024-05-01 03:31:58.073764
9346,55,79,2024-05-03 12:49:45.576751
9347,38,59,2024-06-29 15:01:43.915468
9348,69,35,2024-05-31 11:54:14.237180
9349,42,91,2024-07-17 02:49:47.438464
9350,80,14,2024-01-20 07:12:30.426899
9351,82,10,2024-07-16 00:24:00.586716
9352,25,29,2024-01-03 17:20:50.187161
9353,66,17,2024-05-26 19:54:43.706270
9354,25,36,2024-03-01 16:45:05.860376
9355,23,87,2024-06-09 23:34:14.211704
9356,84,67,2024-07-04 12:48:46.144827
