product_id,name,category_id,supplier_id,price,stock,promotion_id
7987,product,7,18,796.98,45,54
7988,size,7,42,277.17,61,21
7989,point,3,99,26.48,47,42
7990,painting,2,44,345.97,14,48
7991,firm,7,1,87.88,95,66
7992,know,8,34,984.39,86,2
7993,get,1,97,772.25,52,91
7994,dog,8,88,820.22,38,10
7995,east,8,21,46.82,88,60
7996,tonight,4,53,746.24,91,52
7997,late,3,9,138.29,54,50
7998,prove,2,47,107.87,10,58
7999,size,6,13,255.0,61,60
8000,next,6,77,124.15,67,1
8001,face,4,52,435.89,7,66
8002,eight,8,73,142.79,97,30
8003,every,4,73,572.59,35,2
8004,question,3,72,684.57,71,50
8005,both,2,11,182.92,68,59
8006,growth,8,82,551.83,82,79
8007,reason,2,55,674.82,15,35
8008,major,7,58,833.72,40,83
8009,new,2,26,637.87,72,100
8010,customer,3,61,86.37,88,33
8011,dark,8,1,664.99,36,41
8012,right,8,8,578.14,74,16
8013,eight,7,80,594.66,74,93
8014,image,5,43,465.85,22,22
8015,affect,1,87,404.87,79,79
8016,go,2,32,104.91,12,30
8017,former,7,6,134.73,78,4
8018,under,1,42,523.41,33,63
8019,against,8,66,581.01,63,24
8020,himself,8,46,429.61,79,91
8021,common,8,93,287.31,88,92
8022,why,4,46,420.97,11,57
8023,shoulder,4,50,542.81,7,89
8024,forget,4,37,785.17,55,93
8025,skin,4,79,874.67,52,83
8026,five,8,69,716.59,76,85
8027,training,8,24,368.73,83,21
8028,treatment,2,13,661.12,28,13
8029,develop,3,24,568.5,28,22
8030,occur,3,68,536.37,76,33
8031,whom,5,59,71.0,48,13
8032,report,1,10,863.05,40,94
8033,development,7,65,395.05,18,53
8034,create,3,38,72.03,53,77
8035,especially,6,70,340.17,51,7
8036,alone,1,72,849.52,57,29
8037,ask,7,12,561.31,61,59
8038,organization,1,14,170.87,59,19
8039,plant,6,19,638.09,87,20
8040,something,1,33,72.08,62,69
8041,rock,6,79,22.09,61,31
8042,now,2,56,338.03,87,40
8043,group,1,40,573.4,64,94
8044,west,2,100,123.27,34,40
8045,cause,2,73,887.02,7,4
8046,break,3,46,118.75,25,99
8047,born,6,33,917.78,1,12
8048,agree,8,51,217.76,36,6
8049,rest,6,72,195.14,64,83
8050,worry,1,40,356.3,2,31
8051,another,1,64,403.07,71,1
8052,tell,3,52,546.15,59,95
8053,room,7,32,157.41,88,21
8054,moment,2,70,364.36,67,31
8055,network,7,25,87.37,41,32
8056,often,1,14,443.05,44,72
8057,at,7,24,32.17,42,27
8058,reason,4,31,467.33,16,43
8059,compare,4,45,758.88,43,16
8060,identify,8,19,83.72,35,3
8061,expect,7,98,525.85,51,89
8062,yeah,1,2,705.39,50,79
8063,own,1,2,651.36,54,28
8064,weight,4,81,73.49,36,96
8065,turn,4,52,202.69,14,9
8066,fill,6,61,254.64,53,23
8067,letter,3,45,261.86,28,18
8068,today,7,12,108.92,64,65
8069,measure,7,37,956.73,100,51
8070,concern,2,89,282.75,64,95
8071,statement,8,17,851.38,29,29
8072,benefit,7,14,286.04,28,10
8073,student,2,74,690.94,97,64
8074,near,8,6,241.14,73,22
8075,anyone,7,84,781.73,56,42
8076,enough,3,79,316.96,63,69
8077,figure,7,87,921.72,62,66
8078,how,7,50,936.44,93,9
8079,either,7,75,607.59,44,100
8080,or,5,94,636.0,33,52
8081,ability,1,80,31.68,7,47
8082,director,1,53,425.39,40,5
8083,can,7,56,63.41,87,19
8084,mind,6,50,238.04,90,49
8085,attention,2,45,388.61,72,20
8086,write,1,57,216.69,76,46
8087,church,7,62,36.95,52,27
8088,station,8,91,340.07,41,85
8089,remember,1,36,44.75,81,96
8090,newspaper,3,24,806.75,5,51
8091,reach,8,79,620.39,54,5
8092,early,6,14,617.11,79,84
8093,hour,6,100,925.78,22,90
8094,answer,6,61,793.35,86,80
8095,around,3,98,317.63,2,14
8096,race,3,98,747.73,8,10
8097,check,5,67,821.66,22,87
8098,true,7,96,370.42,25,6
8099,for,1,99,858.91,25,36
8100,staff,3,10,282.44,84,74
8101,deal,4,24,496.66,18,58
8102,sometimes,2,53,933.23,11,52
8103,well,8,7,942.43,41,60
8104,fire,2,65,586.62,40,76
8105,peace,6,43,108.73,37,46
8106,blood,3,52,15.29,96,85
8107,much,8,47,496.52,69,55
8108,expect,6,22,696.18,21,20
8109,than,8,15,430.53,4,64
8110,just,7,13,341.85,1,77
8111,pay,6,4,612.25,64,5
8112,yeah,4,8,459.29,79,26
8113,rate,8,14,280.52,64,53
8114,seat,7,39,50.86,61,38
8115,break,3,13,542.11,57,93
8116,employee,3,57,616.88,90,95
8117,camera,4,73,689.32,44,30
8118,attention,6,18,775.86,51,41
8119,hour,2,10,902.11,18,18
8120,sure,5,99,814.31,27,91
8121,soldier,5,45,735.93,56,77
8122,course,6,3,31.5,34,56
8123,man,8,74,466.16,42,32
8124,force,1,74,50.3,77,16
8125,agency,1,10,542.94,13,81
8126,they,6,47,824.2,47,50
8127,difference,8,46,129.07,33,57
8128,share,8,38,104.17,50,17
8129,which,1,67,556.25,73,7
8130,live,4,29,479.51,9,90
8131,game,4,9,426.13,99,20
8132,oil,5,11,67.05,93,61
8133,for,5,93,579.21,22,7
8134,many,1,34,459.29,33,19
8135,teacher,7,45,839.65,55,73
8136,detail,5,77,893.18,80,53
8137,remember,4,62,903.23,37,18
8138,admit,2,92,288.84,31,62
8139,local,5,70,258.15,90,80
8140,bank,7,33,934.59,91,31
8141,or,2,56,956.77,93,23
8142,unit,4,60,108.46,79,19
8143,power,7,24,906.01,16,5
8144,fill,6,10,914.27,57,2
8145,laugh,4,62,784.72,58,20
8146,culture,6,21,252.52,100,55
8147,name,4,18,206.96,66,24
8148,form,1,100,891.15,80,56
8149,get,1,16,255.78,7,98
8150,authority,1,13,284.55,56,86
8151,radio,7,12,346.52,45,10
8152,practice,7,18,181.86,32,74
8153,ever,3,41,22.51,65,15
8154,describe,8,97,914.16,76,64
8155,two,5,41,311.58,81,23
8156,old,4,45,48.81,94,23
8157,brother,4,25,19.3,41,14
8158,send,1,7,329.44,27,54
8159,assume,5,98,728.5,9,50
8160,write,5,69,929.04,38,66
8161,wrong,5,19,389.27,88,55
8162,suggest,2,85,756.7,22,82
8163,purpose,4,46,304.66,95,76
8164,second,5,80,132.31,47,27
8165,Democrat,8,6,782.24,58,75
8166,upon,5,17,538.03,35,67
8167,magazine,7,43,671.19,79,74
8168,glass,3,58,952.65,57,21
8169,fall,1,51,22.76,42,54
8170,police,8,78,551.85,12,41
8171,tell,8,36,135.41,66,28
8172,arm,1,97,761.8,91,56
8173,leg,1,81,480.13,52,87
8174,plant,6,95,752.22,42,51
8175,price,8,57,23.93,92,87
8176,food,8,49,392.02,71,22
8177,just,5,1,866.09,10,91
8178,who,5,28,474.48,61,87
8179,similar,4,78,976.31,88,32
8180,sit,4,16,65.55,13,16
8181,kid,3,32,731.49,75,57
8182,Democrat,7,73,293.44,3,67
8183,bit,3,80,86.66,17,34
8184,write,4,9,869.88,54,2
8185,region,4,33,452.89,40,31
8186,each,3,14,32.6,17,86
8187,piece,7,47,563.68,78,15
8188,as,2,65,27.58,78,33
8189,would,3,41,272.44,35,38
8190,behavior,2,50,140.98,34,46
8191,fine,8,61,689.57,39,94
8192,create,2,29,107.4,44,20
8193,street,5,83,596.08,52,25
8194,imagine,1,51,281.13,3,9
8195,mouth,7,37,677.15,22,16
8196,paper,4,30,718.35,54,83
8197,reveal,6,47,755.69,19,11
8198,voice,3,12,301.44,35,33
8199,authority,3,80,746.42,78,13
8200,after,3,41,466.22,46,14
8201,old,3,10,437.82,92,18
8202,piece,1,82,790.63,68,27
8203,defense,4,22,903.42,43,17
8204,wind,3,71,329.48,74,71
8205,fly,6,56,182.96,69,91
8206,girl,8,49,579.68,96,51
8207,place,6,33,530.36,64,94
8208,tough,5,12,164.47,87,67
8209,onto,2,21,156.08,45,40
8210,our,4,60,698.25,54,77
8211,try,2,33,380.72,40,15
8212,move,5,1,260.23,66,72
8213,above,5,89,18.62,82,58
8214,material,7,16,88.07,0,54
8215,question,3,76,200.71,6,13
8216,beautiful,3,24,393.84,40,43
8217,skin,7,94,748.81,79,47
8218,tree,2,92,689.03,45,84
8219,choice,5,53,654.48,12,11
8220,decide,5,28,186.58,79,64
8221,land,2,99,316.97,79,38
8222,wish,4,48,766.67,4,71
8223,interview,7,23,27.16,58,34
8224,few,4,22,307.58,90,68
8225,perhaps,6,15,374.62,51,68
8226,guess,3,97,822.31,16,9
8227,animal,5,80,607.13,68,28
8228,human,2,11,769.83,47,28
8229,win,3,45,803.99,28,2
8230,against,8,10,529.06,53,81
8231,pick,8,86,372.07,69,48
8232,mind,4,8,589.18,26,74
8233,meet,1,81,494.53,7,12
8234,three,8,3,18.05,42,99
8235,art,7,5,48.68,90,94
8236,door,1,1,442.3,74,53
8237,test,2,49,30.2,41,97
8238,maintain,7,70,592.4,27,16
8239,food,6,64,295.77,57,15
8240,there,6,7,666.14,4,32
8241,trip,7,13,204.81,70,62
8242,picture,1,76,794.52,67,59
8243,determine,6,5,386.9,6,7
8244,generation,1,1,263.8,48,32
8245,add,5,39,343.42,55,48
8246,way,7,94,496.5,70,56
8247,film,4,57,177.35,21,29
8248,yourself,8,24,49.27,74,33
8249,deep,6,99,956.0,88,65
8250,factor,6,51,174.71,27,86
8251,sea,6,92,157.69,28,90
8252,popular,5,36,263.06,99,90
8253,develop,8,27,208.73,19,4
8254,rate,5,2,305.16,72,73
8255,oil,5,15,807.3,16,53
8256,write,2,72,252.67,19,69
8257,successful,3,13,802.38,26,52
8258,expert,8,9,163.93,85,89
8259,morning,3,47,405.12,37,64
8260,media,8,5,704.83,71,80
8261,very,5,97,505.73,38,2
8262,cold,4,26,346.36,18,29
8263,around,2,29,388.06,24,75
8264,teach,8,37,344.23,75,36
8265,thus,6,16,386.43,64,83
8266,big,2,2,875.42,73,43
8267,its,3,46,469.66,81,46
8268,station,4,77,657.99,4,9
8269,action,4,60,288.16,95,92
8270,size,4,48,184.49,45,19
8271,ground,1,54,272.69,72,62
8272,learn,1,92,53.6,71,24
8273,sound,5,68,996.84,28,22
8274,trial,4,40,916.44,36,81
8275,keep,5,48,893.67,0,85
8276,candidate,6,23,418.14,62,35
8277,customer,3,98,706.32,80,73
8278,trip,5,81,484.24,64,34
8279,everyone,8,43,92.52,73,91
8280,western,8,52,805.04,42,20
8281,seem,1,36,818.98,53,43
8282,nearly,1,36,274.93,99,24
8283,hand,1,93,291.84,58,86
8284,affect,7,83,427.4,66,8
8285,official,4,18,218.78,51,81
8286,relationship,8,85,998.54,17,5
8287,quality,7,44,390.62,68,98
8288,indicate,7,26,696.35,63,67
8289,card,4,89,948.41,40,16
8290,dinner,8,86,478.83,78,98
8291,before,8,88,140.0,10,47
8292,these,1,83,326.64,87,76
8293,rise,8,26,501.75,7,67
8294,view,1,22,967.47,99,66
8295,but,1,47,581.19,96,27
8296,life,1,8,984.61,87,31
8297,drive,4,21,576.35,35,5
8298,step,5,76,319.77,88,92
8299,dream,8,89,264.8,30,31
8300,believe,3,53,222.8,64,11
8301,house,1,29,555.57,43,92
8302,voice,8,79,580.14,46,4
8303,foot,1,71,158.09,80,67
8304,likely,6,32,571.4,96,4
8305,century,4,48,307.98,88,43
8306,economic,6,51,938.11,12,64
8307,attorney,8,54,870.92,17,22
8308,billion,1,89,885.17,71,68
8309,admit,5,68,538.44,36,41
8310,early,4,17,397.84,49,32
8311,economy,8,92,479.92,35,60
8312,local,5,47,618.17,66,54
8313,develop,8,87,807.5,84,68
8314,present,8,76,365.99,17,24
8315,range,8,63,835.41,68,69
8316,popular,3,22,282.83,43,48
8317,forget,2,46,580.39,51,69
8318,could,3,54,154.49,50,79
8319,instead,6,1,19.66,99,71
8320,age,2,6,712.68,16,31
8321,make,2,37,944.52,94,73
8322,trade,4,30,25.54,99,25
8323,peace,6,3,816.53,53,90
8324,help,7,60,589.72,97,66
8325,data,7,73,202.54,54,68
8326,future,1,41,325.96,35,95
8327,until,4,73,504.97,3,9
8328,economy,2,2,61.26,28,12
8329,former,3,59,121.05,84,68
8330,term,1,62,277.16,92,29
8331,thought,3,73,985.09,66,14
8332,economic,6,68,336.2,40,30
8333,group,3,37,744.23,39,10
8334,worry,8,99,371.6,90,97
8335,consider,8,97,113.25,11,42
8336,catch,4,2,577.99,91,85
8337,usually,4,16,823.35,45,41
8338,weight,6,81,245.58,66,20
8339,production,7,24,588.29,80,13
8340,cultural,3,70,816.13,54,78
8341,thank,3,70,529.4,8,42
8342,mouth,3,94,884.21,47,28
8343,sometimes,8,2,363.58,26,10
8344,worker,6,56,793.27,45,93
8345,action,3,46,949.98,51,70
8346,already,7,2,718.51,81,35
8347,require,3,39,519.6,85,45
8348,town,5,25,605.72,80,65
8349,bad,4,54,260.89,27,82
8350,own,4,20,171.65,31,44
8351,worry,3,28,283.07,35,45
8352,party,3,46,257.69,80,27
8353,should,4,22,578.97,26,46
8354,action,4,45,228.13,5,60
8355,media,4,24,141.41,68,71
8356,lead,8,88,85.68,22,29
8357,place,2,69,514.31,5,34
8358,level,1,75,565.07,38,38
8359,red,2,76,405.4,95,67
8360,growth,4,80,427.15,17,26
8361,road,3,73,673.99,23,25
8362,offer,8,95,890.15,27,64
8363,day,8,91,632.99,52,33
8364,treatment,8,35,55.67,89,8
8365,fund,8,16,29.0,40,32
8366,blood,3,92,310.3,0,78
8367,for,6,11,598.84,16,29
8368,option,6,96,933.39,47,1
8369,movie,1,8,528.77,95,46
8370,country,1,97,18.22,19,11
8371,minute,2,15,222.65,70,77
8372,word,6,55,237.65,27,52
8373,price,7,59,740.54,52,53
8374,south,1,74,535.62,3,56
8375,former,3,15,10.15,73,29
8376,raise,2,26,531.43,2,87
8377,sea,8,12,350.26,73,86
8378,put,1,24,398.25,90,30
8379,home,5,26,562.07,74,91
8380,language,7,18,985.34,23,68
8381,degree,2,52,362.79,35,95
8382,again,4,51,386.16,4,29
8383,hour,1,97,673.33,43,47
8384,week,5,75,253.2,33,6
8385,lead,6,73,348.68,2,28
8386,front,1,92,334.09,5,1
8387,force,5,6,883.41,18,67
8388,its,5,15,869.02,18,45
8389,guess,4,44,492.16,71,100
8390,network,8,4,468.38,39,24
8391,common,7,15,681.05,81,24
8392,data,7,18,364.98,54,87
8393,add,8,1,27.39,56,51
8394,but,8,85,49.39,21,74
8395,area,4,25,121.29,92,33
8396,rate,4,23,774.85,1,63
8397,start,8,76,67.13,83,68
8398,special,4,23,630.94,46,61
8399,amount,3,90,114.68,36,9
8400,each,1,91,205.46,35,78
8401,difficult,5,68,592.25,60,50
8402,best,3,29,923.17,52,55
8403,field,7,18,415.87,35,9
8404,mother,6,16,944.62,87,9
8405,news,5,93,13.23,46,16
8406,house,8,17,652.84,56,19
8407,perhaps,3,75,698.05,73,80
8408,training,1,11,624.9,50,47
8409,impact,2,4,636.28,38,78
8410,get,1,66,681.45,7,74
8411,mind,8,7,680.9,64,98
8412,above,8,69,214.36,82,99
8413,mind,3,30,117.17,20,42
8414,government,8,50,397.6,48,97
8415,at,8,44,373.79,81,34
8416,to,8,33,681.63,50,46
8417,seat,4,67,793.64,92,93
8418,nothing,8,41,240.04,87,20
8419,win,8,76,442.52,19,1
8420,sure,6,94,884.59,75,31
8421,past,4,41,454.65,55,66
8422,price,2,37,937.77,0,48
8423,development,1,11,985.38,34,79
8424,kitchen,5,5,934.89,89,22
8425,decision,3,34,178.94,95,69
8426,without,7,52,663.05,0,29
8427,central,7,67,576.27,46,86
8428,more,7,43,705.51,85,63
8429,officer,2,82,562.5,10,37
8430,reveal,3,35,85.37,70,3
8431,approach,4,50,18.9,8,59
8432,church,8,29,616.65,30,52
8433,party,1,14,175.81,11,3
8434,reveal,7,11,839.87,39,61
8435,place,5,26,232.03,8,22
8436,stop,2,82,390.49,83,10
8437,image,5,3,823.52,14,71
8438,father,2,37,840.51,7,19
8439,entire,1,12,336.17,92,3
8440,better,7,42,646.96,70,60
8441,history,1,83,760.73,37,10
8442,past,2,41,640.28,56,54
8443,buy,4,54,702.19,90,34
8444,stage,8,22,398.74,65,30
8445,guess,4,75,466.49,32,44
8446,important,7,4,477.52,93,97
8447,finally,7,5,863.59,22,48
8448,fire,3,80,512.11,55,1
8449,pressure,1,24,322.09,77,45
8450,sister,6,9,57.72,61,21
8451,part,3,23,708.49,4,96
8452,mind,5,50,875.64,98,93
8453,production,2,53,595.58,99,5
8454,under,3,22,871.0,13,2
8455,at,1,13,637.93,72,79
8456,outside,1,65,702.42,28,95
8457,mission,1,100,882.24,65,34
8458,break,5,37,733.92,76,70
8459,family,5,1,340.0,63,27
8460,nor,1,20,635.03,81,95
8461,news,4,58,912.33,60,11
8462,television,3,15,185.74,91,78
8463,think,7,48,231.21,89,91
8464,another,6,10,786.64,42,57
8465,seem,6,13,94.4,17,77
8466,seat,3,69,959.41,88,4
8467,onto,4,24,386.81,11,84
8468,only,4,100,982.74,73,98
8469,media,2,57,484.96,55,92
8470,page,6,23,98.26,18,44
8471,story,8,94,200.25,31,23
8472,strategy,5,82,69.19,60,43
8473,many,5,96,649.24,64,58
8474,office,1,60,979.54,83,95
8475,interesting,8,74,73.28,37,76
8476,per,2,66,384.84,2,29
8477,sit,8,49,416.14,43,11
8478,before,8,48,406.39,91,90
8479,early,1,77,953.12,63,9
8480,base,1,88,614.96,87,6
8481,usually,5,40,625.93,93,94
8482,employee,1,11,371.36,84,4
8483,better,3,66,480.46,21,84
8484,without,6,37,424.76,22,94
8485,recognize,3,24,385.26,66,61
8486,father,5,48,820.59,72,70
8487,once,4,90,319.47,73,74
8488,expect,3,41,78.03,48,99
8489,international,8,52,373.52,25,87
8490,decade,7,77,979.98,44,39
8491,sound,8,31,656.92,18,14
8492,medical,2,82,90.83,11,84
8493,put,6,6,63.6,83,91
8494,view,5,1,263.1,19,32
8495,system,5,82,396.55,96,23
8496,everybody,6,64,767.24,25,42
8497,design,5,7,261.1,95,68
8498,study,7,16,394.08,60,23
8499,remain,3,71,299.66,85,57
8500,suffer,1,11,586.09,25,34
8501,issue,8,16,448.94,14,24
8502,authority,5,60,25.05,73,96
8503,each,2,63,911.32,58,69
8504,board,8,93,391.11,66,7
8505,service,5,25,849.2,50,72
8506,ready,4,80,650.92,46,29
8507,focus,5,19,801.61,72,46
8508,factor,4,36,693.42,94,9
8509,put,6,63,166.38,63,41
8510,move,2,46,482.67,36,85
8511,must,7,5,181.91,32,28
8512,create,5,31,842.99,87,16
8513,color,8,91,590.34,23,51
8514,while,8,82,401.29,1,77
8515,music,2,45,234.67,85,77
8516,return,2,3,381.28,36,40
8517,federal,5,80,157.38,81,96
8518,consumer,4,96,809.37,99,34
8519,prove,8,19,445.99,56,27
8520,art,7,16,700.84,35,70
8521,both,4,3,674.72,88,22
8522,idea,1,100,856.54,4,57
8523,half,8,76,438.83,62,98
8524,institution,2,93,990.91,93,75
8525,family,4,65,940.28,10,64
8526,individual,3,11,206.14,64,8
8527,simply,5,79,214.28,47,55
8528,stuff,3,83,554.69,40,62
8529,official,3,66,944.02,34,39
8530,by,2,1,490.0,65,84
8531,seat,8,79,236.1,81,57
8532,worker,5,4,576.6,36,83
8533,discussion,3,70,305.52,40,50
8534,rule,8,10,979.82,87,18
8535,music,3,14,683.92,91,70
8536,size,3,14,369.96,35,5
8537,challenge,5,67,649.83,34,81
8538,because,8,44,952.67,73,39
8539,upon,5,69,240.64,27,99
8540,leader,6,54,476.5,36,42
8541,sometimes,3,52,385.83,20,5
8542,employee,7,86,149.81,1,55
8543,various,8,56,898.96,53,2
8544,car,1,74,676.67,21,92
8545,worker,6,19,877.24,89,13
8546,go,4,20,979.43,29,96
8547,full,4,39,768.76,95,57
8548,side,8,76,143.27,55,30
8549,benefit,2,60,554.58,41,32
8550,although,1,34,26.63,36,17
8551,including,4,4,56.93,53,85
8552,about,8,49,832.04,92,13
8553,throughout,4,80,286.09,6,43
8554,you,2,80,591.8,56,14
8555,happy,7,69,418.56,30,32
8556,institution,8,30,809.26,83,4
8557,ago,7,59,795.77,35,99
8558,able,5,67,311.16,64,17
8559,yes,6,55,944.67,79,90
8560,occur,2,67,506.99,51,82
8561,show,6,27,708.2,48,39
8562,already,7,98,747.15,87,67
8563,couple,3,11,239.99,40,79
8564,pretty,6,79,218.17,44,4
8565,continue,6,83,498.56,89,16
8566,store,6,58,994.23,17,81
8567,thank,7,37,978.14,82,93
8568,leg,4,19,946.21,28,90
8569,enter,8,18,211.0,57,34
8570,just,8,34,858.58,83,31
8571,brother,3,84,593.72,56,74
8572,cold,1,68,413.83,71,73
8573,movement,7,23,822.69,56,15
8574,analysis,2,84,534.61,41,32
8575,from,3,59,674.84,90,59
8576,different,3,19,932.7,81,1
8577,whether,3,29,261.82,37,14
8578,another,6,69,47.17,20,75
8579,special,4,93,621.69,82,4
8580,scientist,6,54,331.23,65,86
8581,direction,7,45,172.61,10,68
8582,this,4,18,710.88,50,11
8583,nature,2,98,411.12,46,90
8584,physical,8,73,363.28,51,78
8585,avoid,5,28,632.38,62,32
8586,character,7,32,376.26,81,50
8587,instead,1,62,508.72,72,74
8588,employee,4,85,248.5,88,96
8589,partner,6,39,950.57,1,96
8590,deal,1,31,165.54,31,25
8591,trial,8,34,27.19,37,85
8592,future,3,34,181.84,55,97
8593,national,7,21,617.47,75,10
8594,position,8,21,170.68,7,77
8595,place,6,3,479.9,84,75
8596,experience,4,67,792.51,78,12
8597,cup,2,46,897.07,73,77
8598,rather,5,41,909.48,6,50
8599,under,2,43,163.82,66,83
8600,end,1,43,542.95,82,77
8601,herself,4,29,903.47,41,3
8602,clearly,5,68,342.38,6,3
8603,history,8,33,641.09,63,32
8604,finally,2,96,672.05,65,44
8605,food,2,63,30.59,6,5
8606,high,1,14,857.31,77,64
8607,black,5,86,506.85,77,54
8608,development,5,29,811.67,69,98
8609,shake,7,71,275.61,73,1
8610,save,2,36,377.66,98,16
8611,usually,8,34,576.48,85,21
8612,team,8,4,979.69,58,62
8613,majority,3,42,648.36,24,62
8614,reflect,5,26,729.98,4,90
8615,kid,1,65,290.48,2,87
8616,stock,8,77,731.56,75,61
8617,assume,5,8,660.21,12,41
8618,herself,2,89,671.66,71,5
8619,our,8,84,233.51,1,21
8620,day,6,65,250.56,89,57
8621,bring,3,82,328.11,41,58
8622,remember,8,16,997.12,94,72
8623,right,1,22,796.16,54,58
8624,month,6,11,497.27,75,1
8625,although,3,12,125.57,53,31
8626,about,6,85,877.79,66,34
8627,course,8,20,14.76,96,94
8628,writer,4,86,283.55,5,89
8629,today,4,100,314.04,68,56
8630,another,3,86,32.17,17,75
8631,Democrat,6,82,666.32,62,73
8632,team,4,81,706.86,79,10
8633,foreign,5,2,521.67,50,85
8634,somebody,7,68,944.32,32,31
8635,house,3,46,442.35,56,92
8636,close,5,84,435.53,56,54
8637,theory,3,18,893.02,88,17
8638,loss,7,68,228.55,38,3
8639,family,5,13,165.01,66,84
8640,leave,2,65,967.19,51,4
8641,camera,3,42,415.14,43,45
8642,knowledge,6,87,163.16,76,38
8643,cost,2,8,705.03,2,53
8644,spend,1,25,210.83,27,14
8645,large,5,97,182.78,15,74
8646,role,3,30,400.31,41,50
8647,return,2,16,687.74,98,17
8648,more,5,37,297.81,76,56
8649,most,7,65,654.81,92,74
8650,themselves,8,20,120.66,92,89
8651,rather,5,34,752.09,45,37
8652,change,1,9,570.24,4,11
8653,help,7,72,182.62,4,37
8654,agency,3,14,337.37,44,35
8655,build,3,85,54.95,22,46
8656,situation,7,20,401.68,40,63
8657,must,1,93,429.93,50,72
8658,really,6,15,262.51,99,54
8659,back,3,86,106.85,88,53
8660,start,8,42,957.77,94,42
8661,career,3,76,59.53,75,54
8662,large,5,64,726.48,63,57
8663,cold,2,2,838.43,42,5
8664,inside,2,42,154.48,45,46
8665,Republican,7,49,562.76,24,49
8666,leave,1,14,558.23,40,14
8667,character,5,31,808.26,57,51
8668,such,6,41,712.02,96,50
8669,line,5,36,136.67,61,5
8670,thought,3,74,702.58,5,79
8671,ten,6,73,440.43,13,5
8672,glass,5,53,512.08,74,88
8673,drive,2,7,370.1,15,14
8674,nation,4,85,203.61,28,17
8675,threat,2,36,318.67,83,13
8676,third,3,77,762.93,56,83
8677,scientist,5,57,938.22,37,26
8678,for,5,71,225.19,42,16
8679,executive,2,38,617.35,75,52
8680,choice,3,61,144.59,72,78
8681,politics,1,40,175.71,40,68
8682,give,6,62,130.05,11,57
8683,discuss,5,23,99.35,88,46
8684,vote,1,78,145.3,2,97
8685,eye,3,97,812.41,56,19
8686,believe,6,12,194.74,9,69
8687,plan,7,92,198.35,8,49
8688,bed,2,68,232.55,66,98
8689,exist,5,73,564.0,56,92
8690,rule,4,92,605.77,3,20
8691,listen,3,50,215.61,43,70
8692,top,2,2,892.87,11,39
8693,if,3,66,675.56,95,56
8694,explain,4,83,68.85,61,3
8695,generation,1,75,610.94,42,51
8696,not,6,21,751.15,28,59
8697,sport,5,66,801.09,16,98
8698,impact,8,69,103.77,90,74
8699,religious,4,56,746.39,99,43
8700,house,7,3,742.82,12,97
8701,away,1,36,948.43,42,10
8702,prepare,7,53,903.56,95,49
8703,improve,1,53,751.0,48,72
8704,feeling,6,19,509.75,34,9
8705,close,4,39,586.88,51,4
8706,prove,1,79,837.8,88,54
8707,down,3,68,48.08,35,15
8708,rest,5,11,826.75,79,52
8709,seek,1,23,505.82,75,41
8710,weight,7,51,653.18,52,71
8711,news,2,5,688.94,9,88
8712,health,4,49,957.43,21,68
8713,get,8,90,979.35,14,15
8714,loss,1,17,714.99,81,48
8715,move,4,43,830.95,43,97
8716,difficult,3,18,906.43,54,65
8717,open,4,80,120.5,49,96
8718,they,3,6,733.9,7,17
8719,type,1,10,270.78,16,77
8720,rise,5,25,365.31,39,67
8721,above,7,36,617.72,70,7
8722,newspaper,1,55,363.66,10,50
8723,yeah,2,35,834.87,90,67
8724,sister,3,27,923.35,5,17
8725,least,4,66,26.74,10,63
8726,brother,3,93,495.62,55,86
8727,tax,1,62,897.61,68,10
8728,tonight,7,24,221.46,32,90
8729,pressure,4,43,573.92,14,12
8730,though,6,100,363.59,77,57
8731,teach,7,41,310.29,64,93
8732,subject,4,82,272.54,100,13
8733,memory,2,4,154.63,70,26
8734,whatever,2,50,377.87,26,44
8735,quickly,3,3,29.87,97,83
8736,national,2,42,976.09,30,98
8737,threat,8,40,703.18,45,77
8738,treat,7,43,407.13,60,86
8739,huge,6,65,787.28,70,77
8740,north,2,56,287.42,57,79
8741,billion,8,6,333.18,54,90
8742,carry,4,94,264.36,20,100
8743,side,8,32,430.5,82,43
8744,part,5,33,398.77,9,66
8745,later,7,90,531.44,48,31
8746,rich,6,34,67.19,78,66
8747,most,6,48,977.88,77,74
8748,relate,5,8,22.71,54,7
8749,value,4,20,292.52,28,80
8750,join,5,80,312.41,61,27
8751,also,2,9,762.8,59,6
8752,hold,8,33,533.52,15,25
8753,stuff,8,33,38.47,91,7
8754,see,1,61,308.3,47,91
8755,gun,5,21,934.04,28,58
8756,will,5,2,985.12,94,51
8757,court,5,50,535.1,71,4
8758,peace,3,90,703.94,95,10
8759,it,3,78,646.08,48,59
8760,measure,4,62,674.93,91,13
8761,less,2,90,179.0,41,75
8762,in,2,83,558.66,63,1
8763,also,4,43,254.88,17,90
8764,run,1,1,620.87,49,31
8765,piece,1,75,899.93,24,67
8766,voice,2,44,519.06,85,51
8767,go,4,53,774.78,71,15
8768,law,3,65,362.67,53,14
8769,Mr,7,82,582.61,67,88
8770,prove,3,30,281.64,90,1
8771,economic,5,79,840.71,34,33
8772,miss,7,88,896.44,93,80
8773,position,5,46,415.18,71,90
8774,significant,2,45,202.06,5,9
8775,old,8,84,172.18,86,83
8776,magazine,4,62,582.86,5,86
8777,base,4,21,585.26,11,55
