order_id,customer_id,product_id,shipping_id,payment_id,return_id,quantity,order_date
8216,48,92,77,82,79,8,2024-07-18 18:54:17.789171
8217,46,88,95,72,26,2,2024-05-20 12:25:56.642837
8218,48,40,95,36,29,10,2024-01-01 13:51:32.165685
8219,68,55,52,51,34,9,2024-02-22 04:39:58.036579
8220,52,48,18,6,47,1,2024-06-04 09:58:13.054589
8221,25,96,42,88,69,9,2024-03-19 20:10:37.851400
8222,59,57,68,30,69,9,2024-09-06 22:59:25.863372
8223,66,12,59,25,33,7,2024-04-15 22:17:19.672800
8224,89,47,71,24,30,7,2024-05-10 17:24:23.393172
8225,92,38,12,73,100,5,2024-04-05 07:14:06.352257
8226,49,27,28,48,100,7,2024-07-18 15:54:35.832659
8227,94,39,60,86,52,1,2024-08-18 15:47:05.280878
8228,4,91,67,43,13,1,2024-02-09 00:42:06.160761
8229,57,4,89,6,74,8,2024-07-28 12:42:07.072767
8230,72,78,49,68,73,7,2024-01-07 15:15:23.351120
8231,96,96,14,89,68,7,2024-03-08 10:49:56.361392
8232,35,82,41,33,61,7,2024-07-27 19:36:13.930784
8233,27,98,14,49,85,5,2024-05-07 11:49:21.550296
8234,78,63,52,14,78,1,2024-04-21 23:35:32.592447
8235,77,69,5,90,34,1,2024-03-17 11:24:59.429100
8236,73,73,26,6,24,4,2024-05-13 10:18:46.953938
8237,2,73,70,61,62,1,2024-05-14 23:43:30.223064
8238,31,38,82,84,80,3,2024-02-18 19:24:00.495916
8239,100,34,86,5,9,9,2024-01-12 09:59:13.211388
8240,59,56,76,48,17,6,2024-07-03 05:17:43.589324
8241,49,80,26,80,45,10,2024-02-05 02:45:42.503329
8242,31,48,3,53,7,6,2024-04-03 16:54:03.711259
8243,77,58,23,28,1,8,2024-07-18 17:57:19.756060
8244,21,93,91,10,51,9,2024-08-11 21:17:26.333328
8245,70,15,71,28,16,7,2024-06-17 04:15:53.842206
8246,57,97,77,73,51,2,2024-07-21 02:53:37.220020
8247,93,41,99,34,88,3,2024-09-09 01:48:57.733904
8248,86,48,40,28,71,4,2024-01-14 12:37:25.957522
8249,90,51,65,80,51,3,2024-06-21 10:58:57.450397
8250,43,71,51,72,82,1,2024-03-24 11:38:20.173648
8251,35,80,94,19,58,3,2024-03-02 06:08:00.406911
8252,30,83,16,53,45,2,2024-01-05 05:24:44.359050
8253,18,24,35,4,56,1,2024-05-15 02:43:56.459999
8254,31,71,68,63,22,4,2024-02-26 10:23:22.594015
8255,50,25,25,13,38,2,2024-01-24 05:49:20.302524
8256,2,15,81,100,10,3,2024-08-19 17:21:21.344091
8257,63,76,6,56,95,4,2024-08-01 14:01:52.497311
8258,50,68,6,37,31,8,2024-02-16 17:56:59.925578
8259,77,83,2,75,82,2,2024-02-23 10:48:03.607807
8260,53,91,2,95,29,4,2024-04-07 17:50:20.855323
8261,20,61,7,24,95,7,2024-02-16 08:09:27.736853
8262,22,39,69,24,2,10,2024-07-19 12:17:23.418668
8263,22,99,75,54,27,6,2024-02-16 02:46:33.707677
8264,79,14,27,81,94,3,2024-05-18 17:28:53.071997
8265,75,66,4,85,20,3,2024-04-28 05:48:54.422876
8266,94,75,28,19,90,6,2024-06-27 04:05:25.045669
8267,19,23,67,65,96,10,2024-02-02 04:30:19.393020
8268,99,81,31,28,57,1,2024-03-27 05:01:29.555524
8269,77,89,87,95,100,3,2024-07-30 02:47:04.787848
8270,64,83,74,16,72,8,2024-04-18 12:55:32.044420
8271,2,100,91,78,14,9,2024-07-13 21:22:45.157868
8272,92,65,92,41,36,3,2024-05-22 08:46:59.896680
8273,63,3,2,5,61,2,2024-02-27 17:32:48.679517
8274,27,85,73,31,85,7,2024-04-16 20:30:42.143188
8275,6,27,2,85,45,3,2024-03-10 13:06:16.180706
8276,61,72,9,80,23,10,2024-06-11 20:12:36.410690
8277,60,6,97,26,34,1,2024-04-13 03:31:38.836971
8278,85,82,7,2,18,7,2024-06-30 07:35:28.479037
8279,42,51,47,74,96,4,2024-02-29 06:09:47.658772
8280,44,75,29,24,68,1,2024-08-29 10:51:20.821427
8281,42,88,22,2,65,10,2024-07-26 20:12:51.750920
8282,27,23,24,94,19,7,2024-04-18 11:22:56.395525
8283,14,53,59,21,47,5,2024-08-01 23:26:16.776579
8284,83,93,56,18,7,1,2024-03-03 14:27:43.781326
8285,13,27,21,44,12,4,2024-03-03 15:54:07.201964
8286,59,57,43,20,14,4,2024-07-19 10:17:09.238962
8287,48,7,33,42,55,1,2024-08-23 06:18:13.370602
8288,26,100,81,56,70,2,2024-07-13 14:38:21.463132
8289,42,77,68,40,86,10,2024-01-02 07:44:38.145466
8290,50,9,66,53,31,1,2024-01-13 13:45:11.484519
8291,10,99,46,86,91,10,2024-08-01 10:57:08.487119
8292,22,69,34,57,89,5,2024-03-01 07:36:30.416999
8293,79,81,58,78,91,6,2024-09-21 06:33:43.269569
8294,80,100,64,82,99,9,2024-01-20 13:03:07.087829
8295,65,30,74,58,35,8,2024-08-13 17:48:53.078010
8296,2,60,38,37,79,6,2024-09-21 10:12:53.557369
8297,81,5,10,41,89,4,2024-04-30 12:07:59.103107
8298,68,72,30,45,94,6,2024-07-06 20:58:21.997124
8299,70,51,95,32,23,9,2024-09-18 07:42:30.416382
8300,28,18,68,53,85,8,2024-07-09 23:54:53.150379
8301,43,86,73,78,61,4,2024-08-19 02:49:10.381173
8302,12,88,17,8,41,8,2024-01-22 03:05:14.466464
8303,65,5,91,12,52,1,2024-04-17 12:40:40.103626
8304,49,39,90,53,63,6,2024-07-16 18:33:51.969799
8305,84,46,71,95,71,9,2024-06-11 05:18:30.841490
8306,26,37,47,34,10,2,2024-05-10 05:00:12.883186
8307,67,4,65,63,31,8,2024-09-10 14:49:36.150375
8308,81,6,10,97,61,4,2024-03-05 13:41:46.643709
8309,50,89,88,35,27,1,2024-07-24 16:23:11.021436
8310,58,10,76,47,32,2,2024-02-19 06:04:42.727068
8311,54,55,98,59,53,6,2024-01-15 23:27:49.896343
8312,16,34,68,26,35,1,2024-08-06 21:08:51.389378
8313,59,60,80,1,59,3,2024-04-30 03:25:56.267130
8314,49,28,95,43,19,3,2024-09-13 12:43:39.896045
8315,94,69,94,33,27,5,2024-03-08 10:34:50.385752
8316,89,52,56,67,67,10,2024-04-04 08:04:16.930909
8317,43,46,93,88,34,7,2024-03-16 23:46:37.818414
8318,86,30,44,66,16,9,2024-01-22 12:35:07.784062
8319,56,26,31,29,97,8,2024-07-13 15:42:30.232669
8320,36,54,3,33,66,7,2024-02-24 01:41:07.128393
8321,75,48,14,30,88,5,2024-04-27 05:24:28.348651
8322,95,2,47,92,33,4,2024-04-12 11:09:48.167443
8323,42,65,24,42,24,1,2024-07-17 10:50:25.882521
8324,64,72,9,40,35,7,2024-06-10 02:49:46.264105
8325,30,100,65,20,4,4,2024-06-25 18:40:13.470518
8326,20,97,15,96,82,10,2024-09-02 05:22:48.585400
8327,19,87,86,70,3,5,2024-04-06 06:04:22.008108
8328,95,92,28,26,94,2,2024-03-22 21:39:51.482774
8329,91,89,68,79,70,8,2024-01-02 00:40:28.436112
8330,16,8,89,80,89,4,2024-06-05 18:59:57.174665
8331,4,20,23,53,35,9,2024-07-01 23:45:33.924350
8332,14,36,89,86,16,10,2024-07-23 21:03:45.592668
8333,97,45,73,9,27,7,2024-04-15 13:34:13.322407
8334,71,45,33,70,19,10,2024-08-05 03:12:49.008015
8335,28,48,18,38,56,7,2024-01-11 03:50:41.415450
8336,8,97,70,25,1,8,2024-01-30 02:12:51.964759
8337,17,67,44,28,39,3,2024-06-18 16:17:01.592459
8338,74,36,73,66,70,9,2024-09-06 23:44:24.060183
8339,4,18,55,52,40,9,2024-02-14 15:15:18.781656
8340,28,58,55,30,73,2,2024-05-25 06:39:44.118721
8341,89,14,82,57,88,7,2024-03-06 15:35:09.613206
8342,60,78,18,42,8,9,2024-07-12 06:54:24.318590
8343,35,5,71,77,15,5,2024-09-13 06:05:43.115215
8344,60,24,65,51,95,1,2024-01-19 13:08:58.783471
8345,36,25,54,55,38,8,2024-09-14 06:12:43.094738
8346,5,53,62,51,30,4,2024-05-08 08:03:11.024642
8347,5,60,30,5,47,3,2024-06-30 01:07:15.400119
8348,21,55,51,13,71,9,2024-02-22 21:36:36.338205
8349,94,27,59,83,22,10,2024-04-25 03:27:10.989990
8350,22,53,97,93,57,1,2024-03-22 08:58:09.617932
8351,42,33,16,4,94,1,2024-02-10 00:09:21.935526
8352,72,18,72,3,50,9,2024-08-29 06:29:28.081427
8353,50,28,95,51,84,1,2024-08-03 02:01:15.735279
8354,68,44,2,45,4,1,2024-01-02 23:38:20.278488
8355,13,32,89,72,35,5,2024-08-08 02:48:01.429507
8356,35,69,58,86,7,8,2024-03-03 03:58:06.788627
8357,94,35,55,9,3,9,2024-06-26 23:41:01.132710
8358,75,39,4,85,21,6,2024-09-15 13:31:48.330137
8359,55,99,69,66,62,8,2024-01-16 09:03:41.734074
8360,39,39,25,61,12,4,2024-09-10 04:10:34.580267
8361,37,100,84,50,48,2,2024-08-22 02:02:49.609416
8362,25,21,37,96,49,3,2024-08-06 14:53:41.308608
8363,3,2,11,74,98,3,2024-02-24 10:11:43.809612
8364,40,71,25,3,95,9,2024-05-25 14:53:31.410480
8365,7,9,80,78,25,8,2024-05-19 11:32:51.129884
8366,96,57,31,5,1,10,2024-09-23 04:42:44.657568
8367,10,84,89,32,98,4,2024-07-25 01:43:14.265923
8368,46,31,66,35,99,4,2024-09-20 01:22:40.914776
8369,23,13,50,19,52,2,2024-06-09 21:28:17.077389
8370,90,16,54,28,13,5,2024-07-15 16:24:49.481454
8371,99,9,39,5,87,4,2024-09-18 10:04:04.087075
8372,11,65,20,62,76,10,2024-09-08 03:15:49.901656
8373,17,54,43,18,78,7,2024-09-21 01:13:29.871390
8374,78,55,33,82,4,5,2024-07-05 04:42:27.949791
8375,75,65,62,60,64,1,2024-06-19 06:46:10.331583
8376,41,80,99,56,31,2,2024-01-21 15:23:41.797927
8377,70,46,48,46,76,9,2024-04-22 22:42:02.189656
8378,16,50,28,90,69,2,2024-02-03 01:54:39.739954
8379,100,80,22,91,62,1,2024-02-19 01:32:26.351515
8380,100,34,71,88,29,2,2024-03-03 00:51:45.206185
8381,12,30,2,50,1,10,2024-01-30 05:51:04.314018
8382,86,37,16,34,68,4,2024-09-17 07:51:10.000323
8383,52,94,21,76,74,7,2024-01-20 16:39:08.974752
8384,24,60,16,2,66,7,2024-01-02 00:04:08.129881
8385,12,93,18,56,17,3,2024-08-12 08:37:27.128690
8386,33,49,48,75,48,2,2024-06-05 13:04:31.154502
8387,67,77,58,19,32,6,2024-02-06 18:03:11.574125
8388,24,71,22,80,32,4,2024-05-31 20:27:56.282832
8389,48,5,55,14,75,8,2024-02-10 20:40:32.040425
8390,69,13,91,43,48,8,2024-01-30 08:19:06.222927
8391,91,95,2,7,2,9,2024-08-27 06:43:28.598023
8392,11,73,44,69,5,1,2024-09-10 10:05:55.176186
8393,19,20,6,43,16,8,2024-01-06 13:45:24.828786
8394,23,33,53,37,46,4,2024-02-01 23:20:43.018893
8395,50,2,52,28,11,7,2024-02-26 08:29:05.292939
8396,25,81,52,48,7,5,2024-04-16 05:46:42.161190
8397,17,35,19,23,63,6,2024-02-28 09:07:45.849108
8398,17,53,14,44,42,10,2024-03-04 21:32:13.594675
8399,5,41,20,63,2,3,2024-07-17 07:02:44.443211
8400,62,6,24,9,10,5,2024-02-19 22:39:28.028096
8401,98,47,98,8,33,2,2024-07-18 02:08:19.527977
8402,90,82,70,61,65,4,2024-04-26 17:17:07.371535
8403,67,24,5,19,66,4,2024-07-05 07:53:07.494248
8404,91,37,82,43,47,2,2024-06-23 05:55:03.245441
8405,54,70,4,59,66,10,2024-05-14 21:19:42.663539
8406,33,47,33,38,76,4,2024-06-29 17:14:30.981066
8407,63,81,72,31,74,2,2024-07-01 23:34:16.565158
8408,37,89,5,69,49,3,2024-07-09 17:23:36.214948
8409,50,47,77,35,34,3,2024-09-17 23:32:14.638238
8410,61,90,55,29,52,9,2024-02-21 13:36:27.970707
8411,82,62,93,32,66,5,2024-03-06 20:50:04.999772
8412,78,31,37,57,33,3,2024-07-18 22:11:43.055779
8413,5,10,12,80,34,4,2024-02-12 10:41:49.526621
8414,70,37,41,40,92,4,2024-02-26 18:49:36.473787
8415,17,40,37,83,43,6,2024-01-07 08:16:16.803013
8416,51,57,26,12,39,10,2024-04-06 01:40:17.571604
8417,3,57,88,57,35,3,2024-07-29 18:11:51.422745
8418,47,65,18,96,24,8,2024-07-25 10:29:51.539435
8419,27,74,21,42,90,8,2024-06-16 14:23:34.884728
8420,65,58,11,69,92,8,2024-05-05 12:33:04.820617
8421,83,7,85,100,92,6,2024-03-10 23:48:14.518968
8422,37,2,30,53,85,8,2024-03-02 19:27:25.245683
8423,98,51,69,73,11,2,2024-02-17 04:29:50.816893
8424,17,16,48,31,54,2,2024-01-25 23:07:23.191579
8425,11,100,59,27,79,7,2024-05-16 04:23:04.997607
8426,56,1,44,5,3,4,2024-03-24 09:19:17.544226
8427,76,44,51,29,1,4,2024-07-21 19:55:59.821876
8428,56,99,97,82,60,4,2024-07-28 17:36:23.586387
8429,94,21,19,28,10,10,2024-07-15 21:37:22.251882
8430,26,90,97,83,98,9,2024-01-11 14:32:22.839839
8431,97,8,73,51,50,7,2024-06-30 01:11:00.749774
8432,43,53,97,60,25,3,2024-01-06 18:53:17.181950
8433,59,4,15,40,15,7,2024-05-22 17:20:01.175252
8434,92,19,36,24,55,8,2024-09-17 15:29:40.634168
8435,91,16,32,74,34,10,2024-09-23 16:11:39.780274
8436,49,1,23,76,71,2,2024-09-09 16:35:37.027423
8437,45,82,58,55,13,3,2024-08-09 07:00:37.209435
8438,35,40,21,1,48,5,2024-05-04 06:12:00.656865
8439,73,50,23,85,97,3,2024-01-26 08:15:58.973788
8440,20,44,73,52,69,10,2024-08-15 15:25:42.742006
8441,29,4,92,23,99,6,2024-09-10 19:28:53.122565
8442,49,2,70,66,47,8,2024-04-17 18:34:10.789690
8443,24,49,25,59,90,1,2024-02-01 08:47:06.255427
8444,64,67,11,63,92,6,2024-04-12 19:53:51.881594
8445,33,66,94,57,88,4,2024-08-29 22:54:55.149551
8446,24,67,17,10,25,10,2024-04-09 12:58:23.698985
8447,49,5,27,67,63,1,2024-01-15 05:08:15.896792
8448,81,49,94,72,73,8,2024-05-09 19:59:23.038904
8449,40,95,99,8,70,4,2024-01-08 05:46:52.322792
8450,78,68,38,38,79,1,2024-01-24 16:41:46.592739
8451,76,21,59,3,77,3,2024-06-19 08:20:11.339200
8452,85,79,68,22,40,8,2024-07-23 18:38:59.781029
8453,3,85,33,75,18,2,2024-07-22 13:13:41.005296
8454,63,54,61,46,99,6,2024-06-19 18:22:41.991038
8455,10,25,90,67,56,2,2024-06-16 12:51:16.109031
8456,24,29,97,89,12,4,2024-05-10 00:46:39.931747
8457,31,50,67,99,75,7,2024-01-30 15:21:35.053272
8458,30,43,72,51,8,2,2024-07-17 09:58:30.683008
8459,58,88,65,68,83,4,2024-03-21 19:49:55.121043
8460,2,62,33,58,45,8,2024-08-13 07:36:09.920966
8461,46,88,40,76,66,5,2024-09-09 07:46:08.755123
8462,59,62,33,88,93,5,2024-05-22 13:10:02.417918
8463,68,38,86,67,47,7,2024-09-05 12:16:00.551034
8464,75,82,40,81,89,1,2024-03-23 10:38:43.257377
8465,19,81,28,66,26,3,2024-05-11 14:57:25.701610
8466,83,34,92,65,94,4,2024-05-17 11:38:16.336179
8467,41,91,63,34,8,9,2024-09-17 18:13:31.736949
8468,6,29,81,56,36,5,2024-07-26 14:29:09.117241
8469,80,6,21,34,50,8,2024-08-08 07:08:51.054666
8470,90,35,34,56,98,10,2024-09-22 02:27:50.894645
8471,18,81,64,42,9,3,2024-01-13 14:38:00.096314
8472,13,91,62,32,41,2,2024-09-07 09:32:05.134915
8473,16,79,68,76,82,6,2024-03-24 04:14:55.904394
8474,36,100,68,71,64,5,2024-06-21 13:41:18.344206
8475,2,37,23,66,6,1,2024-03-01 19:57:09.152091
8476,40,41,3,84,73,4,2024-08-22 07:01:52.646151
8477,64,72,86,47,49,9,2024-05-09 10:18:09.391251
8478,68,46,95,24,77,2,2024-06-08 06:53:00.945334
8479,23,31,50,99,37,10,2024-05-13 09:11:34.268062
8480,81,63,30,6,42,5,2024-08-17 04:28:50.559627
8481,65,38,92,85,44,2,2024-02-24 07:45:28.521904
8482,55,83,83,14,63,5,2024-03-16 04:59:58.701143
8483,22,45,11,57,6,8,2024-08-30 08:36:31.181846
8484,91,58,57,30,44,7,2024-07-18 17:46:26.733343
8485,36,2,26,88,70,9,2024-02-24 05:15:28.813733
8486,84,40,83,49,31,4,2024-02-23 03:32:22.850594
8487,60,86,94,9,49,3,2024-09-11 21:24:34.835608
8488,39,65,58,12,40,4,2024-09-17 12:37:45.623775
8489,76,24,43,40,50,6,2024-06-17 13:11:05.582514
8490,2,23,31,36,50,10,2024-08-31 02:45:06.545109
8491,50,41,37,63,86,4,2024-07-03 09:40:07.385777
8492,69,56,88,56,88,1,2024-08-05 00:21:06.045508
8493,93,60,57,42,5,4,2024-06-13 15:41:23.279369
8494,86,46,34,50,89,4,2024-08-02 05:23:04.230455
8495,49,94,71,82,65,1,2024-03-07 20:20:43.958268
8496,66,36,89,31,79,2,2024-07-30 05:30:09.036043
8497,14,49,91,95,56,6,2024-05-07 20:14:01.014875
8498,16,65,33,46,11,10,2024-09-01 17:26:26.991592
8499,3,89,98,63,35,2,2024-03-10 05:45:49.987786
8500,37,2,1,57,48,3,2024-07-01 23:06:27.450365
8501,4,45,78,20,35,10,2024-04-29 05:10:33.691786
8502,19,59,76,53,39,7,2024-04-03 14:28:49.049755
8503,13,73,24,61,27,6,2024-02-05 08:15:54.145886
8504,97,55,5,84,70,7,2024-02-21 09:26:09.606384
8505,85,12,15,29,51,9,2024-06-17 21:22:25.904820
8506,35,50,6,94,23,3,2024-09-16 16:58:59.157381
8507,31,97,87,54,35,7,2024-06-17 15:07:03.910128
8508,98,36,56,39,62,4,2024-03-16 09:09:16.900622
8509,19,89,34,5,77,10,2024-07-12 00:28:31.165389
8510,45,63,83,10,37,5,2024-04-03 06:03:19.913076
8511,53,100,41,30,20,7,2024-02-28 16:32:17.539991
8512,87,7,26,2,83,2,2024-08-26 14:23:24.197392
8513,5,31,18,14,86,9,2024-01-08 12:42:52.720253
8514,91,39,5,22,67,1,2024-08-30 12:25:21.796157
8515,49,82,35,59,78,8,2024-08-07 09:40:03.861591
8516,59,65,13,33,48,5,2024-07-31 03:13:04.271139
8517,10,64,13,89,10,6,2024-05-19 16:28:12.801209
8518,65,47,36,70,79,7,2024-01-22 20:27:56.696921
8519,65,85,82,62,23,10,2024-07-19 20:43:28.789949
8520,76,57,72,51,3,8,2024-02-24 02:30:17.025637
8521,55,97,16,97,66,10,2024-07-20 22:48:22.059551
8522,13,63,6,27,35,4,2024-05-02 06:04:37.225328
8523,67,84,31,16,61,4,2024-08-04 16:07:48.203864
8524,19,61,61,24,40,9,2024-04-24 22:20:27.692832
8525,6,81,27,53,26,5,2024-03-26 14:34:48.588903
8526,24,10,51,22,22,5,2024-02-05 12:22:57.150941
8527,41,39,26,34,95,7,2024-01-21 20:37:47.991709
8528,61,4,5,64,12,8,2024-03-01 13:12:54.991259
8529,42,34,68,62,64,5,2024-07-12 13:48:22.471988
8530,77,46,62,51,95,9,2024-07-11 09:42:26.213052
8531,73,48,1,70,65,2,2024-05-17 00:18:14.014818
8532,83,55,14,11,92,10,2024-05-14 20:14:45.729507
8533,45,12,43,87,7,9,2024-02-01 02:00:07.701993
8534,81,95,94,97,18,8,2024-04-09 07:06:45.124919
8535,55,65,85,78,71,8,2024-09-10 15:51:40.002297
8536,69,51,25,3,16,10,2024-08-19 16:50:40.133875
8537,84,55,58,47,56,9,2024-04-20 20:17:42.512579
8538,36,50,71,29,69,5,2024-03-26 03:38:27.024719
8539,67,32,88,68,85,10,2024-07-24 00:34:06.638485
8540,48,81,38,21,5,2,2024-08-21 08:30:19.758883
8541,22,79,30,61,17,5,2024-06-09 08:16:27.740095
8542,21,42,8,99,50,3,2024-01-22 04:59:05.679773
8543,12,15,35,16,41,1,2024-05-15 01:18:41.093779
8544,43,41,47,26,30,8,2024-07-07 14:24:09.429169
8545,85,1,13,22,99,8,2024-01-09 17:58:43.926373
8546,9,77,42,62,12,9,2024-01-30 21:53:58.051793
8547,40,51,23,14,79,9,2024-09-04 10:27:36.754604
8548,77,97,93,55,62,9,2024-03-22 06:28:10.025959
8549,29,66,13,16,76,6,2024-09-03 01:35:39.460185
8550,33,42,23,87,65,5,2024-03-08 01:21:28.906461
8551,41,23,43,2,45,3,2024-03-29 19:14:38.027058
8552,37,47,28,58,79,6,2024-09-14 16:25:27.643856
8553,85,48,41,18,58,1,2024-06-07 06:04:02.004189
8554,49,65,76,50,33,8,2024-02-11 18:27:14.382236
8555,2,11,39,43,2,1,2024-06-22 10:48:44.447878
8556,91,85,31,57,38,10,2024-09-17 07:07:42.517741
8557,28,43,40,97,40,1,2024-08-08 09:50:40.299999
8558,37,20,66,58,83,1,2024-07-12 06:37:55.049336
8559,41,88,62,28,54,5,2024-04-26 19:31:56.515061
8560,10,12,83,98,87,2,2024-07-08 06:26:02.448909
8561,28,78,27,35,87,9,2024-08-19 06:19:11.543165
8562,99,68,44,6,5,8,2024-02-27 21:41:15.934906
8563,39,73,76,89,78,8,2024-07-20 00:34:08.835734
8564,80,81,89,40,72,10,2024-06-17 18:08:17.040794
8565,87,99,80,88,100,9,2024-06-13 11:23:32.558819
8566,9,65,78,4,55,2,2024-01-30 01:30:05.551018
8567,33,34,57,80,1,4,2024-04-10 22:54:33.749685
8568,41,91,44,65,42,4,2024-04-16 22:24:39.642965
8569,15,38,52,67,22,1,2024-06-18 01:19:44.053700
8570,51,35,92,27,87,4,2024-07-27 14:32:08.298659
8571,84,95,79,26,63,5,2024-07-18 21:39:57.502999
8572,88,29,35,94,23,3,2024-07-20 02:04:00.982073
8573,72,5,56,33,66,5,2024-06-16 10:29:34.455663
8574,64,32,95,46,11,7,2024-08-28 11:21:04.821273
8575,49,88,82,85,14,6,2024-08-03 22:17:51.535163
8576,57,37,47,55,95,4,2024-09-13 18:28:59.586495
8577,80,12,1,94,4,10,2024-05-17 09:06:33.816451
8578,85,12,17,36,97,5,2024-05-17 17:50:04.696534
8579,70,54,15,28,97,1,2024-01-20 13:15:31.361367
8580,97,15,48,9,8,10,2024-01-26 04:28:22.264595
8581,30,89,94,73,64,5,2024-09-20 03:33:41.618733
8582,62,76,49,70,84,1,2024-04-11 19:46:39.751424
8583,24,81,55,85,88,10,2024-08-31 09:39:40.813582
8584,24,59,9,32,53,1,2024-06-19 11:11:57.895252
8585,14,69,79,96,13,8,2024-04-10 23:06:45.513369
8586,21,73,40,81,41,5,2024-03-16 04:05:44.544265
8587,92,18,7,34,47,6,2024-01-18 22:40:43.752928
8588,89,70,50,96,73,1,2024-09-01 03:36:46.575342
8589,68,25,9,23,70,5,2024-04-29 07:54:29.226467
8590,34,29,97,27,28,8,2024-08-23 00:13:49.604419
8591,71,43,69,40,9,4,2024-02-20 10:09:42.670205
8592,90,14,85,17,20,1,2024-01-24 01:45:37.398509
8593,82,57,49,61,50,5,2024-03-09 21:23:35.443188
8594,76,70,62,42,96,7,2024-03-24 06:58:18.377383
8595,69,76,48,11,77,1,2024-05-15 14:25:42.646299
8596,82,65,62,49,12,6,2024-05-31 16:42:01.403043
8597,27,1,45,26,43,4,2024-08-12 23:37:50.251649
8598,69,43,74,63,2,9,2024-03-16 06:35:41.472826
8599,94,59,80,74,23,9,2024-05-01 11:41:33.323398
8600,56,23,86,19,72,5,2024-08-21 21:50:57.469444
8601,25,13,38,74,96,9,2024-03-28 02:14:54.339509
8602,86,62,43,70,39,5,2024-01-26 18:29:55.607743
8603,65,39,59,77,16,1,2024-06-16 16:09:05.156007
8604,41,84,86,35,30,9,2024-05-07 19:44:07.957954
8605,13,51,71,86,35,9,2024-09-20 00:48:35.192835
8606,71,19,12,91,5,4,2024-08-26 10:45:45.202323
8607,41,29,78,2,25,5,2024-01-05 15:09:40.964320
8608,3,35,47,24,10,8,2024-08-23 09:28:58.254456
8609,9,31,44,69,61,9,2024-03-21 01:32:52.790725
8610,88,27,76,81,65,5,2024-05-13 05:22:29.417542
8611,68,50,25,9,43,6,2024-03-21 09:46:55.792667
8612,78,72,34,51,87,6,2024-05-23 09:16:22.708983
8613,24,57,79,33,4,8,2024-03-27 11:36:18.975570
8614,25,27,43,62,83,3,2024-03-28 20:26:36.948177
8615,77,14,10,46,11,8,2024-08-19 21:27:34.830809
8616,39,82,13,23,45,4,2024-01-23 01:18:06.256796
8617,68,9,65,70,35,8,2024-09-10 07:26:12.721333
8618,62,88,15,49,72,3,2024-03-29 00:50:37.667730
8619,3,51,13,34,85,10,2024-05-11 21:48:36.036804
8620,51,73,28,7,91,2,2024-08-31 08:41:46.177807
8621,22,1,47,57,65,3,2024-04-06 03:15:02.343814
8622,4,5,24,26,94,4,2024-08-15 14:18:32.036460
8623,47,95,53,6,86,4,2024-01-10 17:03:44.048649
8624,68,29,73,50,96,6,2024-05-22 12:40:46.378922
8625,38,94,3,23,62,3,2024-08-08 15:40:46.118742
8626,8,90,10,44,60,2,2024-02-15 16:40:12.904273
8627,32,49,55,98,28,3,2024-07-09 21:54:40.109847
8628,96,29,40,50,34,4,2024-03-07 07:45:54.813234
8629,78,24,88,64,88,5,2024-03-20 13:30:40.044387
8630,74,44,38,96,86,7,2024-09-19 16:47:54.080594
8631,29,23,65,95,89,10,2024-07-25 11:00:12.209455
8632,95,48,20,93,81,8,2024-06-02 23:00:02.134427
8633,34,93,100,68,57,5,2024-06-15 10:53:22.417588
8634,46,70,100,84,27,5,2024-09-12 00:00:55.020563
8635,26,96,9,96,50,10,2024-06-07 05:59:29.174673
8636,97,13,81,18,79,4,2024-02-11 18:50:35.503539
8637,90,69,97,5,73,9,2024-07-09 02:14:21.450199
8638,45,45,40,37,61,1,2024-08-20 10:49:15.925417
8639,54,35,22,52,20,2,2024-08-24 15:24:47.888754
8640,59,84,2,2,53,9,2024-08-14 20:22:42.344394
8641,1,1,46,51,56,8,2024-04-06 13:55:45.907146
8642,87,20,6,4,31,2,2024-03-26 06:05:46.130409
8643,41,18,15,30,67,1,2024-06-19 16:08:31.253941
8644,75,16,96,14,42,1,2024-08-21 20:38:34.766770
8645,15,90,37,74,28,4,2024-06-16 14:19:59.406868
8646,95,45,27,48,79,3,2024-08-27 08:09:00.108965
8647,85,35,88,16,36,6,2024-09-18 17:52:51.488657
8648,46,28,45,76,96,1,2024-09-18 17:48:42.075251
8649,16,32,65,31,2,8,2024-05-16 19:34:36.067561
8650,15,99,16,42,91,8,2024-02-06 13:22:04.157418
8651,26,77,49,68,54,5,2024-07-02 02:33:18.251482
8652,99,12,4,62,17,2,2024-09-11 20:41:45.451987
8653,8,70,40,17,89,9,2024-03-03 00:29:25.809703
8654,41,94,89,64,6,2,2024-05-25 11:16:42.510077
8655,93,9,1,56,90,4,2024-04-22 00:14:26.092740
8656,79,48,24,88,47,9,2024-07-25 23:29:34.773583
8657,57,50,52,67,40,2,2024-09-09 16:42:14.224043
8658,18,14,14,93,95,8,2024-04-20 12:07:10.077543
8659,52,27,69,32,32,9,2024-01-19 04:05:22.840372
8660,43,66,27,49,2,8,2024-08-12 19:13:57.415752
8661,64,17,95,64,74,6,2024-09-17 12:12:23.106815
8662,70,27,37,5,87,1,2024-05-15 12:45:56.941262
8663,9,23,2,6,73,3,2024-03-11 07:26:11.902773
8664,58,33,75,99,89,10,2024-06-18 23:33:54.842643
8665,66,65,53,22,69,10,2024-08-11 05:50:29.618853
